bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
vidar@24ab19c,vidar,24ab19c,pass,21,21,21,2812,16,49,388,831,4625,0,0,9000,10000
odin@24ab19c,odin,24ab19c,pass,21,21,21,3231,7,37,123,746,4532,0,0,9000,10000
