rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,vanguard_oracle@902be71,vanguard_oracle,902be71,2940,2437,0,503,0.8289,2.380489,413.5,2.380489,-0.496933,-0.412858,0.0,-0.0,1,0
2,vanguard_oracle@fdc1e1f,vanguard_oracle,fdc1e1f,2940,2371,0,569,0.8065,2.25519,391.8,2.25519,-0.539008,-0.576253,0.0,-0.143599,4,-2
3,vanguard_oracle@75591b7,vanguard_oracle,75591b7,2940,2329,0,611,0.7922,2.180525,378.8,2.180525,-0.53324,-0.730577,0.0,-0.19338,5,-2
4,vanguard@9932bec,vanguard,9932bec,2940,2265,0,675,0.7704,2.178471,378.4,2.178471,-0.276541,-1.000968,0.0,-0.894671,21,-17
5,vanguard@818f3b4,vanguard,818f3b4,2940,2280,0,660,0.7755,2.15397,374.2,2.15397,-0.312201,-0.836365,0.0,-0.955783,25,-20
6,tempest_reinforcements@e1dc316,tempest_reinforcements,e1dc316,2940,2397,0,543,0.8153,2.058294,357.6,2.058294,-0.536678,0.139206,0.5,0.0,2,4
7,vanguard@c407e79,vanguard,c407e79,2940,2182,0,758,0.7422,2.056849,357.3,2.056849,-0.296937,-1.199088,0.0,-0.867019,20,-13
8,v233_i@902be71,v233_i,902be71,2940,2146,0,794,0.7299,2.0129,349.7,2.0129,-0.084393,-1.205305,0.0,-0.818366,17,-9
9,undertow_oracle@75591b7,undertow_oracle,75591b7,2940,2207,0,733,0.7507,1.915851,332.8,1.915851,-0.357962,-0.740352,0.0,-0.728728,10,-1
10,undertow_oracle@fdc1e1f,undertow_oracle,fdc1e1f,2940,2197,0,743,0.7473,1.912377,332.2,1.912377,-0.292142,-0.723209,0.0,-0.677523,7,3
11,undertow@fdc1e1f,undertow,fdc1e1f,2940,2158,0,782,0.734,1.910558,331.9,1.910558,-0.027019,-0.782672,0.0,-0.740712,11,0
12,undertow@da3fd8a,undertow,da3fd8a,2940,2150,0,790,0.7313,1.875255,325.8,1.875255,-0.046471,-0.808305,0.0,-0.740712,12,0
13,v233_g@9713344,v233_g,9713344,2940,2030,0,910,0.6905,1.837895,319.3,1.837895,0.221294,-1.254371,0.0,-1.265379,31,-18
14,vanguard@da3fd8a,vanguard,da3fd8a,2940,2045,0,895,0.6956,1.815946,315.5,1.815946,0.030412,-1.27891,0.0,-0.894671,22,-8
15,undertow_1ac7ac4@da3fd8a,undertow_1ac7ac4,da3fd8a,2940,2117,0,823,0.7201,1.815836,315.4,1.815836,-0.034565,-0.869989,0.0,-1.010931,28,-13
16,tempest_oracle_ferry@fdc1e1f,tempest_oracle_ferry,fdc1e1f,2940,2391,0,549,0.8133,1.804079,313.4,1.804079,-0.935048,0.748275,0.0,-0.682891,8,8
17,autistimusprime@ecd4d24,autistimusprime,ecd4d24,2940,2413,1,526,0.8209,1.689072,293.4,1.689072,-1.017216,1.105974,0.5,0.0,3,14
18,v233_f@9713344,v233_f,9713344,2940,1953,0,987,0.6643,1.662066,288.7,1.662066,0.303139,-1.288331,0.0,-1.850605,37,-19
19,tempest_ferry@26b5aa1,tempest_ferry,26b5aa1,2940,2287,2,651,0.7782,1.650008,286.6,1.650008,-0.79736,0.469492,0.0,-0.682891,9,10
20,tempest_frontier@fdc1e1f,tempest_frontier,fdc1e1f,2940,2234,3,703,0.7604,1.564666,271.8,1.564666,-0.890712,0.39955,0.0,-0.841698,18,2
21,tempest_blindfire@fdc1e1f,tempest_blindfire,fdc1e1f,2940,2216,1,723,0.7539,1.548568,269.0,1.548568,-0.838882,0.369908,0.0,-0.801825,14,7
22,tempest_fast@eb1f0f3,tempest_fast,eb1f0f3,2940,2211,1,728,0.7522,1.541858,267.8,1.541858,-0.824996,0.361987,0.0,-0.801825,15,7
23,tempest_outer@fdc1e1f,tempest_outer,fdc1e1f,2940,2213,1,726,0.7529,1.53987,267.5,1.53987,-0.735701,0.412812,0.0,-0.851605,19,4
24,tempest@da3fd8a,tempest,da3fd8a,2940,2201,1,738,0.7488,1.528105,265.5,1.528105,-0.794435,0.350446,0.0,-0.801825,16,8
25,tempest_picket@fdc1e1f,tempest_picket,fdc1e1f,2940,2221,3,716,0.756,1.51306,262.8,1.51306,-0.879869,0.451109,0.0,-0.740712,13,12
26,undertow@9713344,undertow,9713344,2940,1981,1,958,0.674,1.496751,260.0,1.496751,-0.024297,-0.834442,0.0,-1.342247,32,-6
27,mistral_fast@26b5aa1,mistral_fast,26b5aa1,2940,2121,2,817,0.7218,1.442391,250.6,1.442391,-0.853413,-0.067631,0.0,-0.937339,23,4
28,mistral@ba943b9,mistral,ba943b9,2940,2116,2,822,0.7201,1.435591,249.4,1.435591,-0.832528,-0.071815,0.0,-0.937339,24,4
29,tempest_reinforcements@87724ec,tempest_reinforcements,87724ec,2940,2005,1,934,0.6821,1.267159,220.1,1.267159,-0.599234,0.068598,0.0,-0.959796,26,3
30,e_final@9e77076,e_final,9e77076,2940,1975,0,965,0.6718,1.162159,201.9,1.162159,-0.4107,0.023423,0.0,-0.399454,6,24
31,v233_e@9713344,v233_e,9713344,2940,1811,0,1129,0.616,1.004936,174.6,1.004936,0.073874,-0.672131,0.0,-1.55463,34,-3
32,uw_v2@9713344,uw_v2,9713344,2940,1872,0,1068,0.6367,0.967536,168.1,0.967536,-0.360017,-0.054135,0.0,-1.014207,30,2
33,jonbot@da3fd8a,jonbot,da3fd8a,2940,1829,0,1111,0.6221,0.727386,126.4,0.727386,-0.496071,0.433246,0.0,-0.968005,27,6
34,casemate_oracle@902be71,casemate_oracle,902be71,2940,1845,0,1095,0.6276,0.668378,116.1,0.668378,-0.924174,0.555058,0.0,-1.010931,29,5
35,v233_c@9713344,v233_c,9713344,2940,1669,1,1270,0.5679,0.439304,76.3,0.439304,-0.580721,0.026986,0.0,-1.563202,35,0
36,v233_b@9713344,v233_b,9713344,2940,1632,1,1307,0.5553,0.377652,65.6,0.377652,-0.545382,-0.007204,0.0,-1.64007,36,0
37,v233_d@9713344,v233_d,9713344,2940,1616,0,1324,0.5497,0.346116,60.1,0.346116,-0.345153,-0.127307,0.0,-1.919593,39,-2
38,jonbot_190003d@da3fd8a,jonbot_190003d,da3fd8a,2940,1375,0,1565,0.4677,-0.145808,-25.3,-0.145808,-0.17941,0.474476,0.0,-1.405795,33,5
39,e_t4l7@9e77076,e_t4l7,9e77076,2940,1382,0,1558,0.4701,-0.20296,-35.3,-0.20296,1.91169,-1.170407,0.0,-2.16982,43,-4
40,v233_a@9713344,v233_a,9713344,2940,1146,2,1792,0.3901,-0.798919,-138.8,-0.798919,0.528648,0.139323,0.0,-2.033087,42,-2
41,tempest_sentinel@fdc1e1f,tempest_sentinel,fdc1e1f,2940,1079,4,1857,0.3677,-0.855603,-148.6,-0.855603,0.119124,-0.215956,0.0,-2.785011,50,-9
42,uw_v1@9713344,uw_v1,9713344,2940,1077,0,1863,0.3663,-0.881898,-153.2,-0.881898,0.200439,0.386716,0.0,-2.851452,51,-9
43,e_condc@6db8844,e_condc,6db8844,2940,1162,0,1778,0.3952,-0.892535,-155.0,-0.892535,1.184516,-0.00729,0.0,-2.604274,45,-2
44,e_harc@6db8844,e_harc,6db8844,2940,1129,1,1810,0.3842,-0.978238,-169.9,-0.978238,0.957543,0.158116,0.0,-1.850605,38,6
45,e_post2@4a95297,e_post2,4a95297,2940,1041,0,1899,0.3541,-1.071999,-186.2,-1.071999,0.866871,0.454216,0.0,-2.022632,40,5
46,e9cand@9e77076,e9cand,9e77076,2940,1031,0,1909,0.3507,-1.090217,-189.4,-1.090217,0.885957,0.48835,0.0,-2.022632,41,5
47,turtle@9713344,turtle,9713344,2940,793,17,2130,0.2726,-1.659623,-288.3,-1.659623,0.837647,0.507092,0.0,-3.084081,56,-9
