bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
odin@45aa24a,odin,45aa24a,pass,21,21,21,2845,22,49,549,1213,6030,0,0,9000,10000
