match_id,tournament_id,bot_id,bot_name,bot_commit,map,seed,guard_tle_ms,result,match_status,error,turns,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,max_round,timeouts,bot_exceptions,terminal_starts,close_threshold_us,limit_us,host,lsf_job,finished_at
3090d860826cc46c,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,antler,1,12,pass,ok,,27,161,46,68,98,675,3390,2,0,0,0,9000,10000,n-62-28-33,29052925,2026-08-08T18:44:26+0200
0932fb53632ea4e1,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,archipelago,1,12,pass,ok,,27,111,48,172,705,3609,6289,26,0,0,0,9000,10000,n-62-28-33,29052925,2026-08-08T18:44:28+0200
ebce41b1bc15a95d,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,atoll,1,12,pass,ok,,27,166,49,78,115,960,3877,4,0,0,0,9000,10000,n-62-28-33,29052925,2026-08-08T18:44:30+0200
a30000891d4edb81,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,aurora,1,12,pass,ok,,27,187,49,69,101,654,6288,4,0,0,0,9000,10000,n-62-28-33,29052925,2026-08-08T18:44:32+0200
9b106222d6be9c4d,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,bridge,1,12,pass,ok,,27,177,48,70,112,583,2818,23,0,0,0,9000,10000,n-62-28-33,29052925,2026-08-08T18:44:33+0200
c3027ade2789f13a,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,crossfire,1,12,pass,ok,,27,184,48,75,100,592,3241,9,0,0,0,9000,10000,n-62-28-33,29052925,2026-08-08T18:44:35+0200
1e69ef765ba8bb5f,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,drumlin,1,12,pass,ok,,27,118,47,78,657,1703,6564,26,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:04+0200
33fe9db031c075d5,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,duel,1,12,pass,ok,,27,154,50,72,126,776,2871,2,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:06+0200
1811e2e9b1c52f6e,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,eider,1,12,pass,ok,,27,160,38,65,104,724,4694,2,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:08+0200
d2a0f405ef9c08a7,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,fjord,1,12,pass,ok,,27,179,43,69,116,880,4839,26,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:10+0200
07fcec15371d0824,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,fjordgate,1,12,pass,ok,,27,170,48,77,110,621,2786,7,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:12+0200
bf2a092a3a66e1c7,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,heart,1,12,pass,ok,,27,160,35,71,111,814,4056,17,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:14+0200
2df0f15f557c55ce,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,hive,1,12,pass,ok,,27,191,49,69,107,671,5470,4,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:16+0200
de2b1409359c1d2b,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,jackpot,1,12,pass,ok,,27,190,36,70,105,462,3159,19,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:18+0200
6c832a29eba185c9,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,lighthouse,1,12,pass,ok,,27,148,47,71,543,848,3595,2,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:20+0200
7b163c85afc0468f,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,longship,1,12,pass,ok,,27,188,38,66,107,633,5188,4,0,0,0,9000,10000,n-62-28-34,29052925,2026-08-08T18:44:23+0200
db7b7bc383509a1b,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,meander,1,12,pass,ok,,27,180,38,77,122,943,3895,11,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:04+0200
3668cf8ee237e82b,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,moonrise,1,12,pass,ok,,27,172,36,69,106,782,3370,2,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:06+0200
b19a0b1a90e214f3,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,nordkap,1,12,pass,ok,,27,160,40,71,113,1046,4664,2,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:09+0200
d21b0515b3dff5d8,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,pinch,1,12,pass,ok,,27,185,51,84,115,815,3322,8,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:10+0200
ba93d523f287195b,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,quarry,1,12,pass,ok,,27,189,41,72,129,914,5732,26,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:12+0200
7a24ef42516f1f4b,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,runestone,1,12,pass,ok,,27,188,35,70,120,874,4843,4,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:15+0200
da4da7f4925001c4,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,saga,1,12,pass,ok,,27,111,53,553,887,4276,5390,18,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:16+0200
fee509f2a4b3bbb8,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,showdown,1,12,pass,ok,,27,167,50,80,119,847,3299,8,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:18+0200
331961af40ff49b0,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,skerry,1,12,pass,ok,,27,182,39,70,114,1208,5442,4,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:20+0200
0a65fe8161687819,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,snowflake,1,12,pass,ok,,27,109,51,94,838,2501,6737,26,0,0,0,9000,10000,n-62-30-24,29052925,2026-08-08T18:44:22+0200
6de02b42124d0072,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,sprint,1,12,pass,ok,,27,152,48,78,155,952,2571,2,0,0,0,9000,10000,n-62-31-24,29052925,2026-08-08T18:44:07+0200
9f02d2ae4c34293d,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,strait,1,12,pass,ok,,27,191,33,66,118,799,4185,6,0,0,0,9000,10000,n-62-31-24,29052925,2026-08-08T18:44:09+0200
11da2d7b8432a1ad,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,string,1,12,pass,ok,,27,182,49,75,113,565,1888,5,0,0,0,9000,10000,n-62-31-24,29052925,2026-08-08T18:44:10+0200
d3d817f7845f65ee,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,sweden,1,12,pass,ok,,27,191,34,70,125,787,5076,23,0,0,0,9000,10000,n-62-31-24,29052925,2026-08-08T18:44:12+0200
864da7741cc6f81c,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,twins,1,12,pass,ok,,27,176,49,81,121,799,4098,3,0,0,0,9000,10000,n-62-31-24,29052925,2026-08-08T18:44:14+0200
540b838681e39051,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,vase,1,12,pass,ok,,27,147,48,69,465,845,2534,13,0,0,0,9000,10000,n-62-31-24,29052925,2026-08-08T18:44:16+0200
3f41ed306c89a39f,auto-e2cce154bc94,spar_sentinel@213b430,spar_sentinel,213b430,vault,1,12,pass,ok,,27,195,34,66,107,896,5859,16,0,0,0,9000,10000,n-62-31-24,29052925,2026-08-08T18:44:18+0200
