rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,spar_sentinel@213b430,spar_sentinel,213b430,8118,5912,11,2195,0.7289,1.155793,200.8,1.155793,-0.094089,-0.41308,0.0,-0.093397,12,-11
2,freyja@6a8a5f7,freyja,6a8a5f7,8118,5882,20,2216,0.7258,1.120588,194.7,1.120588,-0.143955,-0.643224,0.299523,-0.0,1,1
3,vili@1a0c1ad,vili,1a0c1ad,8118,5859,19,2240,0.7229,1.107559,192.4,1.107559,-0.139875,-0.66365,0.0,-0.123799,13,-10
4,hlin@6b5d86e,hlin,6b5d86e,8118,5703,7,2408,0.7029,1.009948,175.4,1.009948,-0.250349,0.122447,0.0,-0.002039,5,-1
5,frigg@55df097,frigg,55df097,8118,5701,7,2410,0.7027,1.006514,174.8,1.006514,-0.256912,0.095326,0.0,-0.023963,8,-3
6,gefn@60ae5f1,gefn,60ae5f1,8118,5630,6,2482,0.6939,0.991302,172.2,0.991302,0.038554,-0.048231,0.333282,0.0,1,5
7,lofn@c8d0165,lofn,c8d0165,8118,5684,7,2427,0.7006,0.983192,170.8,0.983192,-0.37155,0.15148,0.0,-0.021924,7,0
8,syn@5bf798e,syn,5bf798e,8118,5627,7,2484,0.6936,0.980756,170.4,0.980756,-0.009171,-0.142968,0.0,-0.026051,9,-1
9,nanna@55df097,nanna,55df097,8118,5629,7,2482,0.6938,0.949613,165.0,0.949613,-0.353924,0.130151,0.0,-0.002039,5,4
10,bil@6b5d86e,bil,6b5d86e,8118,5622,7,2489,0.693,0.942932,163.8,0.942932,-0.358707,0.195429,0.0,-0.00202,4,6
11,var@1a4b18c,var,1a4b18c,8118,5578,9,2531,0.6877,0.918448,159.6,0.918448,-0.168064,-0.323607,0.0,-0.160465,14,-3
12,dagr@e113755,dagr,e113755,8118,5574,24,2520,0.6881,0.912072,158.4,0.912072,-0.332056,-0.135969,0.367195,-0.0,1,11
13,snotra_h@4437c29,snotra_h,4437c29,8118,5437,8,2673,0.6702,0.836664,145.3,0.836664,-0.183752,-0.475792,0.0,-0.25284,21,-8
14,bragi@db77268,bragi,db77268,8118,5438,8,2672,0.6704,0.833961,144.9,0.833961,-0.163881,-0.397019,0.0,-0.195868,15,-1
15,eir@5d43b95,eir,5d43b95,8118,5440,8,2670,0.6706,0.831797,144.5,0.831797,-0.246729,-0.476467,0.0,-0.25284,21,-6
16,snotra@34b0ce8,snotra,34b0ce8,8118,5400,5,2713,0.6655,0.813414,141.3,0.813414,-0.1897,-0.513107,0.0,-0.355393,32,-16
17,hoenir@5907a3b,hoenir,5907a3b,8118,5364,12,2742,0.6615,0.79404,137.9,0.79404,-0.417296,-0.270757,0.0,-0.203886,16,1
18,hodr_bank@cfed588,hodr_bank,cfed588,8112,5284,0,2828,0.6514,0.761154,132.2,0.761154,-0.272967,-0.208796,0.0,-0.211585,17,1
19,sunna@82553b1,sunna,82553b1,8118,5304,9,2805,0.6539,0.755506,131.2,0.755506,-0.071716,-0.060785,0.0,-0.068691,10,9
20,gefn@46ac5e6,gefn,46ac5e6,8118,5295,6,2817,0.6526,0.754108,131.0,0.754108,-0.084456,-0.366147,0.0,-0.29615,24,-4
21,vor@c32539f,vor,c32539f,8116,5291,1,2824,0.652,0.752964,130.8,0.752964,-0.044143,-0.37602,0.0,-0.317452,27,-6
22,fulla@ec5aa19,fulla,ec5aa19,8118,5288,1,2829,0.6515,0.751407,130.5,0.751407,-0.057459,-0.322811,0.0,-0.339983,31,-9
23,nott@d804023,nott,d804023,8118,5272,14,2832,0.6503,0.742188,128.9,0.742188,-0.366666,-0.274142,0.0,-0.211585,17,6
24,ran@0eca95f,ran,0eca95f,8118,5195,15,2908,0.6409,0.728835,126.6,0.728835,0.066728,-0.187058,0.0,-0.442501,46,-22
25,mani@11aec08,mani,11aec08,8118,5265,12,2841,0.6493,0.728522,126.6,0.728522,-0.302011,0.146819,0.0,-0.081748,11,14
26,bifrost@c70c467,bifrost,c70c467,8118,5250,12,2856,0.6475,0.724461,125.9,0.724461,-0.389868,-0.120374,0.0,-0.235997,19,7
27,vidarr@c9193be,vidarr,c9193be,8118,5199,15,2904,0.6414,0.721553,125.3,0.721553,0.007063,-0.248834,0.0,-0.442501,46,-19
28,forseti@37dc858,forseti,37dc858,8118,5170,8,2940,0.6373,0.686531,119.3,0.686531,-0.039378,-0.744893,0.0,-0.336279,28,0
29,ostara@832c68a,ostara,832c68a,8118,5161,6,2951,0.6361,0.68309,118.7,0.68309,-0.047595,-0.133067,0.0,-0.242473,20,9
30,magni@3677a66,magni,3677a66,8118,5166,8,2944,0.6369,0.681857,118.5,0.681857,-0.048259,-0.755232,0.0,-0.336279,28,2
31,hodr@ea88247,hodr,ea88247,8118,5164,8,2946,0.6366,0.679448,118.0,0.679448,-0.060762,-0.767529,0.0,-0.336279,28,3
32,spork@05ab6a2,spork,05ab6a2,8118,5096,6,3016,0.6281,0.645098,112.1,0.645098,-0.033946,-0.075871,0.0,-0.306047,26,6
33,saga@db77268,saga,db77268,8118,5084,10,3024,0.6269,0.642624,111.6,0.642624,-0.013527,-0.093899,0.0,-0.302736,25,8
34,loki@832c68a,loki,832c68a,8118,5059,1,3058,0.6232,0.623004,108.2,0.623004,-0.012938,-0.210931,0.0,-0.381592,34,0
35,mimir@cfc1ec4,mimir,cfc1ec4,8118,5068,8,3042,0.6248,0.61545,106.9,0.61545,-0.140775,-0.606347,0.0,-0.379075,33,2
36,steward_relent@7ed1acc,steward_relent,7ed1acc,8118,5051,22,3045,0.6236,0.607446,105.5,0.607446,-0.107185,-0.405807,0.0,-0.428106,45,-9
37,spar_sniper@aa24129,spar_sniper,aa24129,8118,5040,12,3066,0.6216,0.606745,105.4,0.606745,-0.091547,-0.536866,0.0,-0.401857,36,1
38,steward_hardened_reinforced@366cd1b,steward_hardened_reinforced,366cd1b,8082,5005,22,3055,0.6206,0.599026,104.1,0.599026,-0.10891,-0.470408,0.0,-0.403669,37,1
39,tyr@a41cf22,tyr,a41cf22,8118,5008,20,3090,0.6181,0.598181,103.9,0.598181,-0.114245,-0.533295,0.0,-0.470452,50,-11
40,loki@9ac8974,loki,9ac8974,8118,5025,1,3092,0.6191,0.596003,103.5,0.596003,-0.11115,-0.12821,0.0,-0.423787,44,-4
41,freyr@c2c0d3d,freyr,c2c0d3d,8118,5035,21,3062,0.6215,0.595358,103.4,0.595358,-0.107178,-0.517632,0.0,-0.403669,37,4
42,spar_grind@d9529a7,spar_grind,d9529a7,8118,4978,17,3123,0.6143,0.592933,103.0,0.592933,0.034877,-0.030275,0.0,-0.294715,23,19
