match_id,tournament_id,bot_id,bot_name,bot_commit,map,seed,guard_tle_ms,result,match_status,error,turns,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,max_round,timeouts,bot_exceptions,terminal_starts,close_threshold_us,limit_us,host,lsf_job,finished_at
5974856529eed41e,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,antler,1,12,pass,ok,,27,195,14,25,65,960,4969,26,0,0,0,9000,10000,n-62-11-61,29052022,2026-08-08T05:43:27+0200
5844953fb8b24921,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,archipelago,1,12,pass,ok,,27,118,24,55,609,1627,5730,13,0,0,0,9000,10000,n-62-11-61,29052022,2026-08-08T05:43:28+0200
78f153b9f2f55853,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,atoll,1,12,pass,ok,,27,187,14,28,70,1192,3713,3,0,0,0,9000,10000,n-62-11-61,29052022,2026-08-08T05:43:30+0200
8de911adecc6e415,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,aurora,1,12,pass,ok,,27,147,25,60,243,1598,7521,3,0,0,0,9000,10000,n-62-11-61,29052022,2026-08-08T05:43:32+0200
219ad83db904408f,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,bridge,1,12,pass,ok,,27,159,18,59,89,782,2023,3,0,0,0,9000,10000,n-62-11-63,29052022,2026-08-08T05:43:01+0200
ddd149bc32cfdece,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,crossfire,1,12,pass,ok,,27,219,13,27,64,425,3150,9,0,0,0,9000,10000,n-62-11-63,29052022,2026-08-08T05:43:03+0200
f1ffe9fb6c8aa83a,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,drumlin,1,12,pass,ok,,27,132,18,39,492,1567,5777,26,0,0,0,9000,10000,n-62-11-63,29052022,2026-08-08T05:43:05+0200
b696a4493a29b59c,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,duel,1,12,pass,ok,,27,173,14,27,77,629,3102,2,0,0,0,9000,10000,n-62-11-63,29052022,2026-08-08T05:43:07+0200
a7d0cd52ab97efbf,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,eider,1,12,pass,ok,,27,175,15,25,70,1276,4616,3,0,0,0,9000,10000,n-62-11-63,29052022,2026-08-08T05:43:09+0200
e44ed9989f6f8e24,auto-7dd0b1c62f01,freyr@c2c0d3d,freyr,c2c0d3d,fjord,1,12,pass,ok,,27,170,15,40,83,1229,4488,3,0,0,0,9000,10000,n-62-11-63,29052022,2026-08-08T05:43:11+0200
