match_id,tournament_id,bot_id,bot_name,bot_commit,map,seed,guard_tle_ms,result,match_status,error,turns,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,max_round,timeouts,bot_exceptions,terminal_starts,close_threshold_us,limit_us,host,lsf_job,finished_at
de41cb5fd3482c79,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,bridge,1,12,pass,ok,,27,159,38,104,132,1106,2472,3,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:34+0200
a65bdaf025e956d9,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,crossfire,1,12,pass,ok,,27,219,28,48,98,587,3868,3,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:36+0200
0555d4b28c682207,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,drumlin,1,12,pass,ok,,27,136,34,56,724,1944,6610,26,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:38+0200
4304a06e9bd7b902,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,duel,1,12,pass,ok,,27,183,30,48,107,783,3363,8,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:40+0200
725f9893f61da4b5,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,eider,1,12,pass,ok,,27,175,28,46,110,991,5300,19,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:42+0200
759a36b419d1cb78,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,fjord,1,12,pass,ok,,27,170,33,59,134,1590,5366,3,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:44+0200
34ea8d33765f8a17,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,fjordgate,1,12,pass,ok,,27,189,31,45,67,688,2856,8,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:46+0200
30c50f73b005af18,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,heart,1,12,pass,ok,,27,175,31,48,141,1557,5138,19,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:49+0200
665ac37510a58952,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,hive,1,12,pass,ok,,27,151,45,111,506,2126,6934,3,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:51+0200
9459732d81fecfcb,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,jackpot,1,12,pass,ok,,27,166,33,73,152,1325,3568,19,0,0,0,9000,10000,n-62-29-9,29052584,2026-08-08T13:26:53+0200
049887a5e726a4b6,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,lighthouse,1,12,pass,ok,,27,166,24,39,112,1035,4246,14,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:35+0200
1ec8c53e63739c7e,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,longship,1,12,pass,ok,,27,176,24,48,122,1835,6419,3,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:37+0200
e982e29d7069c3e4,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,meander,1,12,pass,ok,,27,196,26,43,91,914,3755,14,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:39+0200
8b999395fd297e8e,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,moonrise,1,12,pass,ok,,27,172,24,33,53,675,3114,2,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:40+0200
66c1e4bb33c9b3b8,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,nordkap,1,12,pass,ok,,27,175,26,37,101,1360,4991,11,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:42+0200
81b91ef302e50b59,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,pinch,1,12,pass,ok,,27,206,25,40,108,746,3977,6,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:44+0200
0ad086f191e17be2,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,quarry,1,12,pass,ok,,27,148,37,103,562,1946,6163,3,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:46+0200
80a898ed3a4f3f5a,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,runestone,1,12,pass,ok,,27,165,27,64,124,1878,6658,3,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:47+0200
8482b82ec5d15456,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,saga,1,12,pass,ok,,27,113,38,362,1483,4067,4981,2,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:49+0200
dbcafd5a155b0206,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,showdown,1,12,pass,ok,,27,167,24,30,57,828,4927,8,0,0,0,9000,10000,n-62-29-17,29052584,2026-08-08T13:26:50+0200
4ec3a3162c6df223,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,skerry,1,12,pass,ok,,27,165,27,64,112,2256,5603,3,0,0,0,9000,10000,n-62-29-25,29052584,2026-08-08T13:26:35+0200
9341fa358d6ace1a,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,snowflake,1,12,pass,ok,,27,127,31,75,860,2150,6702,10,0,0,0,9000,10000,n-62-29-25,29052584,2026-08-08T13:26:37+0200
524696255da809b3,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,sprint,1,12,pass,ok,,27,170,23,39,136,937,2896,8,0,0,0,9000,10000,n-62-29-25,29052584,2026-08-08T13:26:39+0200
762b6f5d9a15533a,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,strait,1,12,pass,ok,,27,176,25,46,121,1621,5419,3,0,0,0,9000,10000,n-62-29-25,29052584,2026-08-08T13:26:40+0200
c9646f449517d48e,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,string,1,12,pass,ok,,27,201,24,40,106,987,1752,5,0,0,0,9000,10000,n-62-29-25,29052584,2026-08-08T13:26:42+0200
cc35d93d43f1426c,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,sweden,1,12,pass,ok,,27,148,37,100,462,1781,3729,3,0,0,0,9000,10000,n-62-29-25,29052584,2026-08-08T13:26:44+0200
896bb4dbfa4b5c49,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,twins,1,12,pass,ok,,27,197,24,41,103,1490,5180,3,0,0,0,9000,10000,n-62-29-25,29052584,2026-08-08T13:26:46+0200
6a53b41c22c314f1,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,vase,1,12,pass,ok,,27,179,26,44,111,1072,2462,14,0,0,0,9000,10000,n-62-29-25,29052584,2026-08-08T13:26:48+0200
3a1b41cf0c7a77ff,auto-3bc2ab3edb77,snotra@34b0ce8,snotra,34b0ce8,vault,1,12,pass,ok,,27,154,31,75,140,1860,6228,3,0,0,0,9000,10000,n-62-29-25,29052584,2026-08-08T13:26:49+0200
