rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
20,autistimusprime@ecd4d24,autistimusprime,ecd4d24,3066,2470,1,595,0.8058,1.613032,280.2,1.613032,-1.463359,-0.251512,0.0,-0.186586,12,8
21,tempest_ferry@26b5aa1,tempest_ferry,26b5aa1,3066,2341,2,723,0.7639,1.571728,273.0,1.571728,-0.817288,-0.410353,0.0,-0.280902,15,6
22,v233_f@9713344,v233_f,9713344,3066,1987,0,1079,0.6481,1.555308,270.2,1.555308,1.26653,-0.43151,0.0,-1.129865,34,-12
23,tempest_frontier@fdc1e1f,tempest_frontier,fdc1e1f,3066,2290,3,773,0.7474,1.492394,259.3,1.492394,-0.810939,-0.521939,0.0,-0.280902,16,7
24,tempest_blindfire@fdc1e1f,tempest_blindfire,fdc1e1f,3066,2267,1,798,0.7396,1.470526,255.5,1.470526,-0.755372,-0.497598,0.0,-0.376478,20,4
25,tempest_fast@eb1f0f3,tempest_fast,eb1f0f3,3066,2262,1,803,0.7379,1.464088,254.3,1.464088,-0.741276,-0.489725,0.0,-0.376478,21,4
26,tempest_outer@fdc1e1f,tempest_outer,fdc1e1f,3066,2261,1,804,0.7376,1.458235,253.3,1.458235,-0.732564,-0.388523,0.0,-0.473784,27,-1
27,tempest@da3fd8a,tempest,da3fd8a,3066,2252,1,813,0.7347,1.450892,252.0,1.450892,-0.715492,-0.469705,0.0,-0.376478,22,5
28,tempest_picket@fdc1e1f,tempest_picket,fdc1e1f,3066,2280,3,783,0.7441,1.446682,251.3,1.446682,-0.852468,-0.483346,0.0,-0.186586,13,15
29,undertow@9713344,undertow,9713344,3066,2009,1,1056,0.6554,1.386743,240.9,1.386743,0.716282,-0.465452,0.0,-1.129865,35,-6
30,mistral_fast@26b5aa1,mistral_fast,26b5aa1,3066,2175,2,889,0.7097,1.372528,238.4,1.372528,-0.400121,-0.736246,0.0,-0.280902,17,13
31,mistral@ba943b9,mistral,ba943b9,3066,2170,2,894,0.7081,1.366003,237.3,1.366003,-0.385339,-0.7204,0.0,-0.280902,18,13
32,tempest_reinforcements@87724ec,tempest_reinforcements,87724ec,3066,2065,1,1000,0.6737,1.212014,210.5,1.212014,-0.39194,-0.443889,0.0,-0.09309,4,28
33,e_final@9e77076,e_final,9e77076,3066,2019,0,1047,0.6585,1.090417,189.4,1.090417,-0.238642,-0.320242,0.0,-0.675755,31,2
34,v233_e@9713344,v233_e,9713344,3066,1838,0,1228,0.5995,0.913104,158.6,0.913104,0.616172,-0.292355,0.0,-1.260254,38,-4
35,uw_v2@9713344,uw_v2,9713344,3066,1890,0,1176,0.6164,0.858358,149.1,0.858358,-0.124872,-0.34028,0.0,-1.72551,42,-7
36,jonbot@da3fd8a,jonbot,da3fd8a,3066,1882,0,1184,0.6138,0.685218,119.0,0.685218,-0.650928,-0.159696,0.0,-0.376478,23,13
37,casemate_oracle@902be71,casemate_oracle,902be71,3066,1875,0,1191,0.6115,0.595477,103.4,0.595477,-0.957388,-0.468683,0.0,-1.129865,36,1
38,v233_c@9713344,v233_c,9713344,3066,1697,1,1368,0.5537,0.372165,64.7,0.372165,-0.331433,-0.450471,0.0,-1.129865,37,1
39,v233_b@9713344,v233_b,9713344,3066,1653,1,1412,0.5393,0.299316,52.0,0.299316,-0.277241,-0.445886,0.0,-1.55463,41,-2
40,v233_d@9713344,v233_d,9713344,3066,1638,0,1428,0.5342,0.271137,47.1,0.271137,-0.070892,-0.339413,0.0,-1.400893,39,1
41,jonbot_190003d@da3fd8a,jonbot_190003d,da3fd8a,3066,1416,0,1650,0.4618,-0.168724,-29.3,-0.168724,-0.526286,0.145361,0.0,-0.781701,32,9
42,e_t4l7@9e77076,e_t4l7,9e77076,3066,1404,0,1662,0.4579,-0.25568,-44.4,-0.25568,1.990619,1.011052,0.0,-1.400893,40,2
43,v233_a@9713344,v233_a,9713344,3066,1149,2,1915,0.3751,-0.901134,-156.5,-0.901134,0.187517,0.518223,0.0,-3.320228,51,-8
44,tempest_sentinel@fdc1e1f,tempest_sentinel,fdc1e1f,3066,1082,4,1980,0.3536,-0.955521,-166.0,-0.955521,0.260787,-0.019192,0.0,-3.320228,52,-8
