bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
gefjon@f66a427,gefjon,f66a427,pass,33,33,33,5796,16,55,469,1441,6871,0,0,9000,10000
njord@f66a427,njord,f66a427,pass,33,33,33,5582,13,30,83,1114,6039,0,0,9000,10000
