rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,vigil@18b749d,vigil,18b749d,3276,3093,0,183,0.9441,3.165354,549.9,3.165354,1.299143,-0.390995,0.499715,0.0,1,0
2,tempest_reinforcements@38f9c23,tempest_reinforcements,38f9c23,3276,3060,0,216,0.9341,2.987011,518.9,2.987011,1.092787,-0.510802,0.500285,0.0,2,0
3,tempest_reinforcements@3d5ab38,tempest_reinforcements,3d5ab38,3276,2773,0,503,0.8465,2.409336,418.5,2.409336,0.721463,0.061296,0.0,-1.146301,3,0
4,tempest_reinforcements@65ddc55,tempest_reinforcements,65ddc55,3276,2742,0,534,0.837,2.314596,402.1,2.314596,0.721199,-0.01799,0.0,-1.265302,4,0
5,vanguard_oracle@902be71,vanguard_oracle,902be71,3276,2544,0,732,0.7766,2.054372,356.9,2.054372,0.327908,0.575517,0.0,-1.935925,19,-14
6,vanguard_oracle@fdc1e1f,vanguard_oracle,fdc1e1f,3276,2466,0,810,0.7527,1.915001,332.7,1.915001,0.330487,0.776683,0.0,-2.604171,34,-28
7,vanguard_oracle@75591b7,vanguard_oracle,75591b7,3276,2417,0,859,0.7378,1.841229,319.9,1.841229,0.272795,0.882628,0.0,-2.352055,28,-21
8,vanguard@9932bec,vanguard,9932bec,3276,2331,0,945,0.7115,1.801732,313.0,1.801732,-0.010709,1.151959,0.0,-2.423538,30,-22
9,tempest_reinforcements@025dd51,tempest_reinforcements,025dd51,3276,2477,0,799,0.7561,1.79755,312.3,1.79755,0.216332,0.123932,0.0,-1.919593,15,-6
10,tempest_reinforcements@51ad530,tempest_reinforcements,51ad530,3276,2476,0,800,0.7558,1.792974,311.5,1.792974,0.221059,0.119243,0.0,-1.919593,16,-6
11,tempest_reinforcements@e1dc316,tempest_reinforcements,e1dc316,3276,2516,0,760,0.768,1.777424,308.8,1.777424,0.492032,0.076298,0.0,-2.146581,20,-9
12,vanguard@818f3b4,vanguard,818f3b4,3276,2336,0,940,0.7131,1.760962,305.9,1.760962,0.059878,1.05333,0.0,-2.604171,35,-23
13,gobbleglitch@e808e1d,gobbleglitch,e808e1d,3276,2587,3,686,0.7901,1.731697,300.8,1.731697,0.956207,-0.336161,0.0,-2.146581,21,-8
14,tempest_reinforcements@edf93ad,tempest_reinforcements,edf93ad,3276,2476,0,800,0.7558,1.726333,299.9,1.726333,0.279239,-0.034552,0.0,-1.72551,7,7
15,vanguard@c407e79,vanguard,c407e79,3276,2259,0,1017,0.6896,1.709686,297.0,1.709686,-0.056114,1.260776,0.0,-1.822496,14,1
16,v233_i@902be71,v233_i,902be71,3276,2214,0,1062,0.6758,1.629424,283.1,1.629424,-0.187225,1.366511,0.0,-3.88112,49,-33
17,undertow_oracle@75591b7,undertow_oracle,75591b7,3276,2302,0,974,0.7027,1.611891,280.0,1.611891,0.119696,0.833658,0.0,-2.423538,31,-14
18,undertow@fdc1e1f,undertow,fdc1e1f,3276,2252,0,1024,0.6874,1.607313,279.2,1.607313,-0.188553,0.812198,0.0,-2.28498,23,-5
19,undertow_oracle@fdc1e1f,undertow_oracle,fdc1e1f,3276,2290,0,986,0.699,1.599618,277.9,1.599618,0.073889,0.835434,0.0,-2.785011,36,-17
20,undertow@da3fd8a,undertow,da3fd8a,3276,2246,0,1030,0.6856,1.577941,274.1,1.577941,-0.173853,0.823456,0.0,-2.28498,24,-4
