bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
spar_mender@7ed1acc,spar_mender,7ed1acc,pass,33,33,33,4324,18,70,633,1307,5973,0,0,9000,10000
steward_relent@7ed1acc,steward_relent,7ed1acc,pass,33,33,33,5582,16,50,132,1310,7525,0,0,9000,10000
