rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,steward_hardened_reinforced@c04e46e,steward_hardened_reinforced,c04e46e,4848,3527,18,1303,0.7294,1.122226,195.0,1.122226,0.144881,0.59946,0.0,-0.119545,8,-7
2,steward_hardened_reinforced@f61245f,steward_hardened_reinforced,f61245f,4848,3474,31,1343,0.7198,1.075356,186.8,1.075356,0.166087,0.581102,0.0,-0.089612,7,-5
3,steward_hardened_reinforced@366cd1b,steward_hardened_reinforced,366cd1b,4848,3490,15,1343,0.7214,1.069608,185.8,1.069608,0.304264,0.597413,0.0,-0.059719,3,0
4,steward_relent@7ed1acc,steward_relent,7ed1acc,4884,3519,15,1350,0.7221,1.068993,185.7,1.068993,0.260877,0.547707,0.0,-0.059719,3,1
5,steward_hardened_reinforced@04300bf,steward_hardened_reinforced,04300bf,4848,3469,31,1348,0.7188,1.066288,185.2,1.066288,0.189075,0.608159,0.0,-0.029853,2,3
6,steward_hardened_reinforced@a994296,steward_hardened_reinforced,a994296,4848,3478,21,1349,0.7196,1.064334,184.9,1.064334,0.226996,0.62279,1.0,0.0,1,5
7,freyr@c2c0d3d,freyr,c2c0d3d,4884,3520,15,1349,0.7223,1.063943,184.8,1.063943,0.293358,0.667556,0.0,-0.059719,3,4
8,steward_hardened_reinforced@f1f2bda,steward_hardened_reinforced,f1f2bda,4848,3481,15,1352,0.7196,1.055321,183.3,1.055321,0.321668,0.701467,0.0,-0.059719,3,5
9,vali@7bc75e8,vali,7bc75e8,4882,3483,15,1384,0.715,1.026845,178.4,1.026845,0.321801,0.662216,0.0,-0.179586,9,0
10,skadi@6a2af02,skadi,6a2af02,4848,3297,47,1504,0.6849,0.964444,167.5,0.964444,-0.428887,0.295639,0.0,-0.424157,13,-3
11,skadi@aad5f44,skadi,aad5f44,4848,3261,63,1524,0.6791,0.941381,163.5,0.941381,-0.369994,0.137882,0.0,-0.300754,11,0
12,skadi@821d792,skadi,821d792,4848,3267,60,1521,0.6801,0.940884,163.4,0.940884,-0.335627,0.159464,0.0,-0.239951,10,2
13,skadi@1e4eddf,skadi,1e4eddf,4848,3179,55,1614,0.6614,0.824975,143.3,0.824975,-0.270501,0.355475,0.0,-0.455476,16,-3
14,steward_hardened_reinforced@672ee02,steward_hardened_reinforced,672ee02,4848,3215,42,1591,0.6675,0.820779,142.6,0.820779,0.153699,0.57206,0.0,-0.424157,13,1
15,vidar@8b87da5,vidar,8b87da5,4848,3106,40,1702,0.6448,0.78258,135.9,0.78258,-0.464917,0.141549,0.0,-0.487015,18,-3
16,vidar@561800a,vidar,561800a,4848,3068,55,1725,0.6385,0.746658,129.7,0.746658,-0.455013,0.177939,0.0,-0.583146,22,-6
17,vidar@ee47958,vidar,ee47958,4848,3067,55,1726,0.6383,0.732885,127.3,0.732885,-0.374981,0.178357,0.0,-0.583146,22,-5
18,vidar_r2@c8b850e,vidar_r2,c8b850e,4848,3095,38,1715,0.6423,0.731597,127.1,0.731597,-0.275018,0.273771,0.0,-0.455476,16,2
19,vidar_r3@c8b850e,vidar_r3,c8b850e,4846,3093,37,1716,0.6421,0.72638,126.2,0.72638,-0.251741,0.304114,0.0,-0.393043,12,7
20,vidar_r1@c8b850e,vidar_r1,c8b850e,4848,3051,56,1741,0.6351,0.713625,124.0,0.713625,-0.376617,0.253333,0.0,-0.583146,22,-2
21,vidar_noring@1b7a73a,vidar_noring,1b7a73a,4848,2838,24,1986,0.5879,0.500991,87.0,0.500991,-0.296651,0.046587,0.0,-0.487015,18,3
22,vidar_nolaunch@1b7a73a,vidar_nolaunch,1b7a73a,4848,2818,24,2006,0.5837,0.464333,80.7,0.464333,-0.22879,0.115387,0.0,-0.424157,13,9
23,steward_hardened_reinforced@deba9ec,steward_hardened_reinforced,deba9ec,4848,2833,36,1979,0.5881,0.461527,80.2,0.461527,0.194263,0.531854,0.0,-0.648695,27,-4
