match_id,tournament_id,bot_id,bot_name,bot_commit,map,seed,guard_tle_ms,result,match_status,error,turns,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,max_round,timeouts,bot_exceptions,terminal_starts,close_threshold_us,limit_us,host,lsf_job,finished_at
f0846d1b27411a98,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,antler,1,12,pass,ok,,27,195,32,51,90,1187,5768,26,0,0,0,9000,10000,n-62-28-31,29052882,2026-08-08T18:11:03+0200
18348c4986a927ca,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,archipelago,1,12,pass,ok,,27,118,46,92,1028,2108,6717,13,0,0,0,9000,10000,n-62-28-31,29052882,2026-08-08T18:11:05+0200
3bc97d8d93f58aff,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,atoll,1,12,pass,ok,,27,187,33,54,133,1411,4852,6,0,0,0,9000,10000,n-62-28-31,29052882,2026-08-08T18:11:07+0200
1ba7f7ae0416c830,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,aurora,1,12,pass,ok,,27,204,34,69,117,1935,7074,3,0,0,0,9000,10000,n-62-28-31,29052882,2026-08-08T18:11:09+0200
d36d18bdb6f74163,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,bridge,1,12,pass,ok,,27,198,33,62,120,1068,2805,20,0,0,0,9000,10000,n-62-28-31,29052882,2026-08-08T18:11:11+0200
7f49e397c07939ca,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,crossfire,1,12,pass,ok,,27,219,32,51,98,604,3804,3,0,0,0,9000,10000,n-62-28-31,29052882,2026-08-08T18:11:13+0200
76282c3c8797ee14,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,drumlin,1,12,pass,ok,,27,136,31,56,725,1954,6534,26,0,0,0,9000,10000,n-62-28-31,29052882,2026-08-08T18:11:15+0200
6b5202e836cd5b07,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,duel,1,12,pass,ok,,27,183,24,40,93,726,3236,8,0,0,0,9000,10000,n-62-28-31,29052882,2026-08-08T18:11:17+0200
110bb213806d5b89,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,eider,1,12,pass,ok,,27,175,26,37,96,905,5078,19,0,0,0,9000,10000,n-62-29-13,29052882,2026-08-08T18:10:54+0200
fbe228dc9af5c9b8,auto-464e99b7c589,hoenir@5907a3b,hoenir,5907a3b,fjord,1,12,pass,ok,,27,211,26,45,101,710,5293,6,0,0,0,9000,10000,n-62-29-13,29052882,2026-08-08T18:10:56+0200
