bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
hoenir@5907a3b,hoenir,5907a3b,pass,33,33,33,6128,24,50,113,1187,7666,0,0,9000,10000
