bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
steward_hardened_reinforced@c04e46e,steward_hardened_reinforced,c04e46e,pending,21,7,7,1214,32,56,157,1378,7286,0,0,9000,10000
