match_id,tournament_id,bot_id,bot_name,bot_commit,map,seed,guard_tle_ms,result,match_status,error,turns,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,max_round,timeouts,bot_exceptions,terminal_starts,close_threshold_us,limit_us,host,lsf_job,finished_at
af622c593346112c,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,atoll,1,12,pass,ok,,26,192,13,24,180,2271,3065,2,0,0,1,9000,10000,n-62-11-60,29023883,2026-08-04T11:04:20+0200
6dfd84f5243ac79c,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,aurora,1,12,pass,ok,,27,148,23,36,986,3164,5713,26,0,0,0,9000,10000,n-62-11-60,29023883,2026-08-04T11:04:22+0200
ff1033e176a2f574,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,bridge,1,12,pass,ok,,27,193,14,36,239,522,2120,3,0,0,0,9000,10000,n-62-11-60,29023883,2026-08-04T11:04:23+0200
f73d9e07407693ea,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,crossfire,1,12,pass,ok,,20,168,12,25,45,2033,2696,2,0,0,0,9000,10000,n-62-11-60,29023883,2026-08-04T11:04:26+0200
660e55509ba01363,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,duel,1,12,pass,ok,,19,154,12,23,47,1688,2250,3,0,0,0,9000,10000,n-62-11-60,29023883,2026-08-04T11:04:28+0200
5db4d5868d4baa7c,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,fjord,1,12,pass,ok,,27,171,14,37,374,2552,4225,26,0,0,0,9000,10000,n-62-11-60,29023883,2026-08-04T11:04:30+0200
62405035b1d0def0,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,hive,1,12,pass,ok,,27,144,23,42,1053,3141,4768,26,0,0,1,9000,10000,n-62-11-60,29023883,2026-08-04T11:04:31+0200
98ab8ef7590fe892,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,jackpot,1,12,pass,ok,,27,192,13,36,275,642,2497,26,0,0,0,9000,10000,n-62-11-60,29023883,2026-08-04T11:04:33+0200
d92107a957b1649c,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,longship,1,12,pass,ok,,27,200,16,30,230,2759,4820,26,0,0,0,9000,10000,n-62-11-62,29023883,2026-08-04T11:03:16+0200
bbeb9a3e64e447b5,auto-c851e72340e4,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,pinch,1,12,pass,ok,,18,153,14,23,44,789,3559,7,0,0,0,9000,10000,n-62-11-62,29023883,2026-08-04T11:03:18+0200
