bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,pass,21,21,21,3561,12,34,280,1739,5713,0,0,9000,10000
