bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
vidar@9cba590,vidar,9cba590,pass,21,21,21,3066,14,46,307,775,4780,0,0,9000,10000
vidar_pg@9cba590,vidar_pg,9cba590,pass,21,21,21,3083,17,48,298,792,4285,0,0,9000,10000
vidar_pn@9cba590,vidar_pn,9cba590,pass,21,21,21,3001,6,45,299,577,2718,0,0,9000,10000
vidar_png@9cba590,vidar_png,9cba590,pass,21,21,21,3018,7,36,221,487,3832,0,0,9000,10000
