rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,spar_sentinel@213b430,spar_sentinel,213b430,7722,5704,9,2009,0.7393,1.208974,210.0,1.208974,0.081014,0.41953,0.0,-0.114585,12,-11
2,freyja@6a8a5f7,freyja,6a8a5f7,7722,5680,19,2023,0.7368,1.17499,204.1,1.17499,0.122565,0.635693,0.236213,0.0,1,1
3,vili@1a0c1ad,vili,1a0c1ad,7722,5649,18,2055,0.7327,1.157352,201.1,1.157352,0.110625,0.666461,0.0,-0.054854,10,-7
4,hlin@6b5d86e,hlin,6b5d86e,7722,5487,6,2229,0.711,1.051875,182.7,1.051875,0.263464,-0.107765,0.0,-0.026794,7,-3
5,frigg@55df097,frigg,55df097,7722,5488,6,2228,0.7111,1.049802,182.4,1.049802,0.269775,-0.082447,0.0,-0.026794,7,-2
6,gefn@60ae5f1,gefn,60ae5f1,7722,5402,5,2315,0.6999,1.026098,178.3,1.026098,-0.058039,0.058358,0.0,-0.018348,6,0
7,lofn@c8d0165,lofn,c8d0165,7722,5452,6,2264,0.7064,1.015235,176.4,1.015235,0.375727,-0.111488,0.724521,-0.0,1,6
8,syn@5bf798e,syn,5bf798e,7722,5394,6,2322,0.6989,1.01232,175.9,1.01232,-0.019691,0.162498,0.0,-0.001455,4,4
9,nanna@55df097,nanna,55df097,7722,5413,6,2303,0.7014,0.988472,171.7,0.988472,0.366094,-0.100393,0.0,-0.026794,7,2
10,bil@6b5d86e,bil,6b5d86e,7722,5390,6,2326,0.6984,0.972929,169.0,0.972929,0.359527,-0.157627,0.0,-0.00237,5,5
11,snotra_h@4437c29,snotra_h,4437c29,7722,5236,8,2478,0.6786,0.877648,152.5,0.877648,0.162569,0.497305,0.0,-0.348332,21,-10
12,eir@5d43b95,eir,5d43b95,7722,5239,8,2475,0.679,0.872534,151.6,0.872534,0.227772,0.505388,0.0,-0.345896,20,-8
13,bragi@db77268,bragi,db77268,7722,5227,8,2487,0.6774,0.869736,151.1,0.869736,0.139217,0.424978,0.0,-0.274726,13,0
14,snotra@34b0ce8,snotra,34b0ce8,7722,5205,5,2512,0.6744,0.856296,148.8,0.856296,0.170326,0.538725,0.0,-0.378254,24,-10
15,hoenir@5907a3b,hoenir,5907a3b,7722,5162,11,2549,0.6692,0.832117,144.6,0.832117,0.403493,0.314807,0.0,-0.281176,14,1
16,gefn@46ac5e6,gefn,46ac5e6,7722,5112,6,2604,0.6624,0.800113,139.0,0.800113,0.082885,0.38246,0.0,-0.405695,28,-12
17,vor@c32539f,vor,c32539f,7722,5109,1,2612,0.6617,0.79894,138.8,0.79894,0.039829,0.388534,0.0,-0.433921,29,-12
