match_id,tournament_id,bot_id,bot_name,bot_commit,map,seed,guard_tle_ms,result,match_status,error,turns,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,max_round,timeouts,bot_exceptions,terminal_starts,close_threshold_us,limit_us,host,lsf_job,finished_at
27e4256d24b6bb5c,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,atoll,1,12,pass,ok,,24,215,15,38,49,362,2186,6,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:50:59+0200
50a2d55fbd652ccb,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,aurora,1,12,pass,ok,,27,224,13,43,53,620,2821,8,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:02+0200
b82f9a9f02eb0099,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,bridge,1,12,pass,ok,,27,210,12,38,49,509,1472,6,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:04+0200
2f44a90fec92ff1f,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,crossfire,1,12,pass,ok,,24,184,13,35,49,634,2050,4,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:06+0200
c670f16fd8d7acd3,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,duel,1,12,pass,ok,,24,165,14,35,54,624,1501,2,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:09+0200
e24fec1bc1f80763,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,fjord,1,12,pass,ok,,27,231,13,42,51,465,2284,6,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:11+0200
569f073a37f62e05,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,hive,1,12,pass,ok,,27,239,12,42,51,368,2704,8,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:14+0200
a09c5d97c8e5244e,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,jackpot,1,12,pass,ok,,27,230,13,41,48,470,1737,6,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:16+0200
466f23de55a507d5,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,longship,1,12,pass,ok,,27,220,11,38,48,675,2676,6,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:19+0200
1765c528f6f4ba49,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,pinch,1,12,pass,ok,,24,177,12,36,50,645,2021,4,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:21+0200
3c023fdffa0e74b7,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,quarry,1,12,pass,ok,,27,230,15,44,52,644,2655,8,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:23+0200
034d9ebd37616733,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,runestone,1,12,pass,ok,,27,232,12,35,48,657,2706,6,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:25+0200
74031b0c2c81ed25,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,showdown,1,12,pass,ok,,21,132,11,31,48,665,1618,2,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:27+0200
4da56292fec01137,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,skerry,1,12,pass,ok,,26,234,12,40,48,441,2470,8,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:29+0200
21ffd28b6965677b,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,sprint,1,12,pass,ok,,21,128,26,34,49,651,1341,6,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:32+0200
a6f83357b76100ad,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,strait,1,12,pass,ok,,27,242,12,36,47,526,2420,8,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:34+0200
2fe860fd341114e3,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,string,1,12,pass,ok,,26,197,11,33,47,447,1219,4,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:36+0200
f7d795724a2ca4b3,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,sweden,1,12,pass,ok,,25,203,12,33,47,473,1655,4,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:38+0200
3ffd85a795b25d34,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,twins,1,12,pass,ok,,25,208,12,34,48,599,2341,6,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:40+0200
c8d2008da3f44be5,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,vase,1,12,pass,ok,,27,143,15,36,415,517,1242,7,0,0,0,9000,10000,n-62-29-19,29013044,2026-08-03T10:51:42+0200
0d76f487578c1b42,auto-2c7b1d1140a5,gobbleglitch@a79dd98,gobbleglitch,a79dd98,vault,1,12,pass,ok,,27,246,15,52,64,477,3185,8,0,0,0,9000,10000,n-62-31-23,29013044,2026-08-03T10:51:01+0200
