match_id,tournament_id,bot_id,bot_name,bot_commit,map,seed,guard_tle_ms,result,match_status,error,turns,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,max_round,timeouts,bot_exceptions,terminal_starts,close_threshold_us,limit_us,host,lsf_job,finished_at
d4c972921ca2db25,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,atoll,1,12,pass,ok,,27,218,30,42,52,958,5175,16,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:24+0200
980ce8701d6aefe8,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,aurora,1,12,pass,ok,,27,243,30,41,49,721,5512,8,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:27+0200
154b2071d0088eb3,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,bridge,1,12,pass,ok,,27,195,30,40,49,729,2459,14,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:29+0200
a95c7be9ccc67916,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,crossfire,1,12,pass,ok,,22,186,31,40,51,759,3772,9,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:31+0200
c641eae3216ff5d9,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,duel,1,12,pass,ok,,23,181,30,41,50,774,4157,12,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:34+0200
d3debc28d4437c63,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,fjord,1,12,pass,ok,,24,209,28,40,49,723,4130,11,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:36+0200
6a4df6265fbc8e2a,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,hive,1,12,pass,ok,,27,242,29,40,49,753,5056,8,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:39+0200
46133726ac3a837b,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,jackpot,1,12,pass,ok,,27,218,30,41,54,778,2853,13,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:41+0200
3273998937b4a4a6,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,longship,1,12,pass,ok,,27,253,30,39,49,723,4960,16,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:44+0200
5dce2b2aa6bfed01,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,pinch,1,12,pass,ok,,20,158,29,40,50,882,3613,8,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:46+0200
447f91a7dc34a305,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,quarry,1,12,pass,ok,,27,231,30,41,51,797,4700,22,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:49+0200
647188b9eab4204a,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,runestone,1,12,pass,ok,,27,238,28,38,45,779,4692,7,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:51+0200
67830857dc381fb1,auto-f11bf027e3d4,vigil@3318ffd,vigil,3318ffd,showdown,1,12,pass,ok,,20,124,29,35,56,1009,3425,6,0,0,0,9000,10000,n-62-31-10,29022081,2026-08-03T19:58:53+0200
