bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
vigil@3318ffd,vigil,3318ffd,pass,21,21,21,4359,28,41,51,771,5512,0,0,9000,10000
warden@3318ffd,warden,3318ffd,pass,21,21,21,4334,16,42,66,746,6091,0,0,9000,10000
warden_walk@3318ffd,warden_walk,3318ffd,pass,21,21,21,3795,14,38,60,734,6662,0,0,9000,10000
