rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,odin@45aa24a,odin,45aa24a,4578,4152,0,426,0.9069,2.714115,471.5,2.714115,-0.427246,1.048021,0.500168,0.0,1,0
2,heimdall@4c0d92e,heimdall,4c0d92e,4575,4164,0,411,0.9102,2.701396,469.3,2.701396,-0.48782,1.046584,0.499832,0.0,1,1
3,heimdall@840a180,heimdall,840a180,4578,4134,0,444,0.903,2.677111,465.1,2.677111,-0.434352,0.941325,0.0,-0.139822,3,0
4,bastion@840a180,bastion,840a180,4578,3931,1,646,0.8588,2.51243,436.5,2.51243,-1.095679,-0.053856,0.0,-1.068732,10,-6
5,steward@e55aab5,steward,e55aab5,4578,3902,0,676,0.8523,2.448131,425.3,2.448131,-1.099513,-0.058904,0.0,-1.477736,16,-11
6,vigil@e22eda8,vigil,e22eda8,4578,3819,0,759,0.8342,2.314719,402.1,2.314719,-1.108111,0.043713,0.0,-2.423538,51,-45
7,warden@3318ffd,warden,3318ffd,4578,3838,1,739,0.8385,2.297369,399.1,2.297369,-1.147745,0.018246,0.0,-2.465689,63,-56
8,vigil@18b749d,vigil,18b749d,4578,3766,0,812,0.8226,2.295337,398.7,2.295337,-1.026643,-0.389699,0.0,-2.785011,67,-59
9,vigil@e267eeb,vigil,e267eeb,4578,3814,0,764,0.8331,2.292476,398.2,2.292476,-1.076946,0.039447,0.0,-2.423538,51,-42
10,warden_walk@e55aab5,warden_walk,e55aab5,4578,3836,1,741,0.838,2.291433,398.1,2.291433,-0.895918,0.084728,0.0,-1.400893,14,-4
11,ragnarok@79582fc,ragnarok,79582fc,4578,3832,0,746,0.837,2.289217,397.7,2.289217,-1.158089,-0.034422,0.0,-2.604214,64,-53
12,valkyrie@d181312,valkyrie,d181312,4578,3823,1,754,0.8352,2.27603,395.4,2.27603,-1.1788,-0.028697,0.0,-2.785011,67,-55
13,warden_walk@3318ffd,warden_walk,3318ffd,4578,3799,1,778,0.8299,2.239818,389.1,2.239818,-0.853997,0.048558,0.0,-1.822519,28,-15
14,aegis@e55aab5,aegis,e55aab5,4578,3790,1,787,0.828,2.200079,382.2,2.200079,-0.838385,0.159035,0.0,-2.423538,51,-37
15,tempest_reinforcements@38f9c23,tempest_reinforcements,38f9c23,4578,3695,0,883,0.8071,2.129452,369.9,2.129452,-0.917931,-0.287832,0.0,-2.604335,65,-50
16,valkyrie@30d0491,valkyrie,30d0491,4578,3726,0,852,0.8139,2.114578,367.3,2.114578,-1.019686,-0.12142,0.0,-1.935975,35,-19
17,vigil@1b5f3d1,vigil,1b5f3d1,4578,3663,0,915,0.8001,2.099209,364.7,2.099209,-0.886876,-0.229696,0.0,-2.285106,48,-31
18,heimdall@daf0de0,heimdall,daf0de0,4578,3764,5,809,0.8227,2.068076,359.3,2.068076,-0.403474,0.451024,0.0,-0.675755,6,12
19,vigil@bf9b3e3,vigil,bf9b3e3,4578,3641,0,937,0.7953,2.013385,349.8,2.013385,-1.01301,-0.204638,0.0,-2.285106,48,-29
20,vigil@60d5afa,vigil,60d5afa,4578,3574,0,1004,0.7807,1.865292,324.0,1.865292,-0.958904,-0.204202,0.0,-2.285013,42,-22
21,pantheon_replica_day3@4c0d92e,pantheon_replica_day3,4c0d92e,4575,3408,1,1166,0.745,1.749595,303.9,1.749595,-0.247573,-0.143657,0.0,-1.02917,9,12
22,ragnarok_fair@79582fc,ragnarok_fair,79582fc,4578,3431,0,1147,0.7495,1.749459,303.9,1.749459,-0.200168,-0.045899,0.0,-1.265333,13,9
23,pantheon_replica_day3@aa8bae0,pantheon_replica_day3,aa8bae0,4578,3431,2,1145,0.7497,1.738692,302.0,1.738692,-0.57369,-0.378558,0.0,-0.328706,4,19
24,valkyrie_atk2@7227061,valkyrie_atk2,7227061,4578,3515,0,1063,0.7678,1.652671,287.1,1.652671,-1.14231,0.0398,0.0,-2.733602,66,-42
25,pantheon_replica_day3@840a180,pantheon_replica_day3,840a180,4578,3402,0,1176,0.7431,1.631237,283.4,1.631237,-0.717616,-0.274868,0.0,-0.523548,5,20
26,prospect@bf9b3e3,prospect,bf9b3e3,4578,3286,0,1292,0.7178,1.564817,271.8,1.564817,-0.146569,-0.241297,0.0,-1.260254,12,14
