match_id,tournament_id,bot_id,bot_name,bot_commit,map,seed,guard_tle_ms,result,match_status,error,turns,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,max_round,timeouts,bot_exceptions,terminal_starts,close_threshold_us,limit_us,host,lsf_job,finished_at
42d6b180d56ffed2,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,atoll,1,12,pass,ok,,27,133,28,39,437,778,2983,2,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:01+0200
e6037ca2872eb7ac,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,aurora,1,12,pass,ok,,27,122,29,40,577,1330,4259,2,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:03+0200
35fbcd91396c43e2,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,bridge,1,12,pass,ok,,27,126,26,36,392,615,2720,2,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:05+0200
155295ea632f0b6d,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,crossfire,1,12,pass,ok,,27,146,28,40,354,682,3091,18,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:06+0200
16c6773ff56a06af,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,duel,1,12,pass,ok,,27,143,26,42,340,661,2510,17,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:08+0200
f1a6f14b45042946,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,fjord,1,12,pass,ok,,27,126,27,40,500,1068,3257,2,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:09+0200
930719d985362f77,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,hive,1,12,pass,ok,,27,123,29,39,613,1289,4141,2,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:11+0200
ea1efb615f43c6bc,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,jackpot,1,12,pass,ok,,27,128,27,37,429,738,2053,2,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:12+0200
82df4b056c735a4b,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,longship,1,12,pass,ok,,27,124,27,37,491,1092,2547,2,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:13+0200
f50cb288e85b56f8,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,pinch,1,12,pass,ok,,27,131,28,42,505,836,3244,26,0,0,0,9000,10000,n-62-11-65,29029435,2026-08-05T13:20:15+0200
21dd2f3b48616ccb,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,quarry,1,12,pass,ok,,27,118,56,69,1229,1929,4731,5,0,0,0,9000,10000,n-62-31-24,29029435,2026-08-05T13:18:56+0200
3988b6a2f38110bd,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,runestone,1,12,pass,ok,,27,126,51,67,878,1640,4647,20,0,0,0,9000,10000,n-62-31-24,29029435,2026-08-05T13:18:58+0200
e4f85e34bbad3985,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,showdown,1,12,pass,ok,,27,183,54,79,89,1072,4768,11,0,0,0,9000,10000,n-62-31-24,29029435,2026-08-05T13:19:00+0200
b94987bacccb6385,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,skerry,1,12,pass,ok,,27,127,58,70,801,1614,4419,2,0,0,0,9000,10000,n-62-31-24,29029435,2026-08-05T13:19:02+0200
f8e67b744ee18b80,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,sprint,1,12,pass,ok,,27,167,50,81,119,1057,2980,6,0,0,0,9000,10000,n-62-31-24,29029435,2026-08-05T13:19:04+0200
640ecb9a1e69eeed,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,strait,1,12,pass,ok,,27,122,52,66,1037,1777,3243,2,0,0,0,9000,10000,n-62-31-24,29029435,2026-08-05T13:19:05+0200
9cfcd00017cecb26,auto-a4b9325b9465,vidar_r1@c8b850e,vidar_r1,c8b850e,string,1,12,pass,ok,,27,150,49,74,434,806,3441,18,0,0,0,9000,10000,n-62-31-24,29029435,2026-08-05T13:19:07+0200
