bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
ragnarok@79582fc,ragnarok,79582fc,pass,21,21,21,4334,13,37,53,545,5860,0,0,9000,10000
ragnarok_fair@79582fc,ragnarok_fair,79582fc,pass,21,21,21,3309,15,37,61,870,6063,0,0,9000,10000
