bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
valkyrie_atk2@7227061,valkyrie_atk2,7227061,pass,21,21,21,4506,23,56,84,1073,6120,0,0,9000,10000
valkyrie_econ2@7227061,valkyrie_econ2,7227061,pass,21,21,21,4378,28,53,85,1101,6264,0,0,9000,10000
