rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,vidar@8b87da5,vidar,8b87da5,5880,4474,17,1389,0.7623,1.31577,228.6,1.31577,-0.640597,0.455985,0.221883,0.0,1,0
2,vidar_r2@c8b850e,vidar_r2,c8b850e,5880,4480,13,1387,0.763,1.300733,226.0,1.300733,-0.725547,0.526449,0.0,-0.010097,6,-4
3,vidar_r3@c8b850e,vidar_r3,c8b850e,5880,4479,13,1388,0.7628,1.298983,225.7,1.298983,-0.735109,0.532354,0.0,-0.010097,6,-3
4,vidar@561800a,vidar,561800a,5880,4451,13,1416,0.7581,1.281377,222.6,1.281377,-0.638687,0.400875,0.0,-0.14823,10,-6
5,vidar@ee47958,vidar,ee47958,5880,4450,13,1417,0.7579,1.280687,222.5,1.280687,-0.64154,0.400467,0.0,-0.14823,10,-5
6,vidar_r1@c8b850e,vidar_r1,c8b850e,5880,4446,13,1421,0.7572,1.273463,221.2,1.273463,-0.672024,0.417092,0.0,-0.14823,10,-4
7,vidar_guard1@1b7a73a,vidar_guard1,1b7a73a,5880,4123,10,1747,0.702,1.001013,173.9,1.001013,-0.378503,0.236363,0.0,-0.303044,25,-18
8,vidar_g_cap6@8b87da5,vidar_g_cap6,8b87da5,5880,4170,10,1700,0.71,0.990286,172.0,0.990286,-0.480991,0.524894,0.186027,-0.0,1,7
9,vidar_nodenial@1b7a73a,vidar_nodenial,1b7a73a,5880,4169,10,1701,0.7099,0.987963,171.6,0.987963,-0.489511,0.531152,0.518558,-0.0,1,8
10,vidar_noring@1b7a73a,vidar_noring,1b7a73a,5880,4051,12,1817,0.69,0.938485,163.0,0.938485,-0.325535,0.328405,0.0,-0.510682,44,-34
11,vidar_nolaunch@1b7a73a,vidar_nolaunch,1b7a73a,5880,4040,12,1828,0.6881,0.927517,161.1,0.927517,-0.379264,0.475573,0.0,-0.712022,60,-49
12,vidar_g_relay2@8b87da5,vidar_g_relay2,8b87da5,5880,4078,10,1792,0.6944,0.925654,160.8,0.925654,-0.489531,0.386962,0.0,-0.25304,20,-8
13,vidar_bat1@1b7a73a,vidar_bat1,1b7a73a,5880,4038,16,1826,0.6881,0.90683,157.5,0.90683,-0.49715,0.3526,0.0,-0.366349,37,-24
14,vidar_norelay@1b7a73a,vidar_norelay,1b7a73a,5880,4040,10,1830,0.6879,0.901828,156.7,0.901828,-0.545828,0.339117,0.0,-0.22872,14,0
15,vidar@1b7a73a,vidar,1b7a73a,5880,4040,10,1830,0.6879,0.90147,156.6,0.90147,-0.544979,0.339051,0.0,-0.22872,14,1
16,vidar_g_den1@8b87da5,vidar_g_den1,8b87da5,5880,4032,10,1838,0.6866,0.896775,155.8,0.896775,-0.54454,0.327837,0.0,-0.243436,16,0
17,vidar_pg@1b7a73a,vidar_pg,1b7a73a,5880,3943,20,1917,0.6723,0.858991,149.2,0.858991,-0.479182,-0.062609,0.0,-0.403635,38,-21
18,vidar_png@1b7a73a,vidar_png,1b7a73a,5880,3947,18,1915,0.6728,0.852725,148.1,0.852725,-0.457462,0.114597,0.0,-0.282389,23,-5
19,vidar_gg@1b7a73a,vidar_gg,1b7a73a,5880,3901,22,1957,0.6653,0.834992,145.1,0.834992,-0.523471,-0.082121,0.0,-0.747074,64,-45
20,steward_hardened_reinforced@cdc552f,steward_hardened_reinforced,cdc552f,5859,3931,13,1915,0.672,0.829642,144.1,0.829642,-0.370192,0.539613,0.0,-0.121441,8,12
21,vidar_save60@1b7a73a,vidar_save60,1b7a73a,5880,3906,24,1950,0.6663,0.808411,140.4,0.808411,-0.461482,0.136225,0.0,-0.311194,27,-6
22,prospect_rushonly@bf9b3e3,prospect_rushonly,bf9b3e3,5880,3803,49,2028,0.6509,0.806613,140.1,0.806613,0.200133,-0.318661,0.0,-0.305699,26,-4
23,vidar_save150@1b7a73a,vidar_save150,1b7a73a,5880,3895,24,1961,0.6645,0.801659,139.3,0.801659,-0.439108,0.124386,0.0,-0.354404,32,-9
24,vidar@544eeb3,vidar,544eeb3,5880,3935,11,1934,0.6702,0.799349,138.9,0.799349,-0.639691,0.297099,0.0,-0.250311,19,5
25,vidar_e7@544eeb3,vidar_e7,544eeb3,5880,3874,12,1994,0.6599,0.795081,138.1,0.795081,-0.493438,0.031605,0.0,-0.456766,40,-15
26,vidar_gg150@1b7a73a,vidar_gg150,1b7a73a,5880,3854,22,2004,0.6573,0.795071,138.1,0.795071,-0.491283,-0.085602,0.0,-0.684653,58,-32
27,vidar_ggng@1b7a73a,vidar_ggng,1b7a73a,5880,3867,5,2008,0.6581,0.793597,137.9,0.793597,-0.500553,-0.043095,0.0,-0.411263,39,-12
28,vidar_saveup@1b7a73a,vidar_saveup,1b7a73a,5880,3884,24,1972,0.6626,0.793045,137.8,0.793045,-0.426453,0.1474,0.0,-0.26247,22,6
29,vidar_nogun@1b7a73a,vidar_nogun,1b7a73a,5880,3888,18,1974,0.6628,0.791534,137.5,0.791534,-0.462384,0.090978,0.0,-0.292761,24,5
30,vidar_guardgun@1b7a73a,vidar_guardgun,1b7a73a,5880,3846,12,2022,0.6551,0.790268,137.3,0.790268,-0.493132,-0.069667,0.0,-0.894168,72,-42
31,vidar_pn@1b7a73a,vidar_pn,1b7a73a,5880,3882,14,1984,0.6614,0.781948,135.8,0.781948,-0.408318,0.093897,0.0,-0.253402,21,10
32,prospect@bf9b3e3,prospect,bf9b3e3,5880,3741,49,2090,0.6404,0.755693,131.3,0.755693,0.026153,-0.351806,0.0,-0.646364,55,-23
33,vidar_seatcover@1b7a73a,vidar_seatcover,1b7a73a,5880,3783,7,2090,0.644,0.725087,126.0,0.725087,-0.411855,0.143404,0.0,-0.46639,42,-9
34,janus@8a1e7a1,janus,8a1e7a1,5880,3626,49,2205,0.6208,0.663541,115.3,0.663541,0.262618,-0.378824,0.0,-0.559731,47,-13
35,heimdall@daf0de0,heimdall,daf0de0,5880,3707,5,2168,0.6309,0.660606,114.8,0.660606,-0.213202,-0.04144,0.0,-0.166677,13,22
36,vidar2@544eeb3,vidar2,544eeb3,5880,3682,21,2177,0.628,0.6521,113.3,0.6521,-0.490429,-0.17396,0.0,-0.808318,65,-29
37,odin@38e1456,odin,38e1456,5880,3673,6,2201,0.6252,0.643108,111.7,0.643108,-0.32581,-0.214914,0.0,-0.61383,53,-16
38,vidar2_b3@544eeb3,vidar2_b3,544eeb3,5880,3672,21,2187,0.6263,0.641627,111.5,0.641627,-0.508572,-0.183246,0.0,-0.914963,76,-38
39,vidar_guard@544eeb3,vidar_guard,544eeb3,5880,3622,22,2236,0.6179,0.615159,106.9,0.615159,-0.457284,-0.247335,0.0,-1.413049,102,-63
40,vidar2_c2@544eeb3,vidar2_c2,544eeb3,5880,3633,21,2226,0.6196,0.608161,105.6,0.608161,-0.448165,-0.136807,0.0,-0.60189,51,-11
41,vidar_noecon@544eeb3,vidar_noecon,544eeb3,5880,3630,7,2243,0.6179,0.603216,104.8,0.603216,-0.491016,-0.137894,0.0,-0.909441,73,-32
42,odin@5a92113,odin,5a92113,5880,3625,6,2249,0.617,0.601182,104.4,0.601182,-0.369588,-0.189006,0.0,-0.637811,54,-12
