rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,steward_hardened_reinforced@c04e46e,steward_hardened_reinforced,c04e46e,5178,3687,19,1472,0.7139,1.048858,182.2,1.048858,-0.074815,-0.577321,0.0,-0.232086,14,-13
2,mimir@cfc1ec4,mimir,cfc1ec4,5214,3740,8,1466,0.7181,1.048452,182.1,1.048452,-0.31326,-0.664372,0.390386,0.0,1,1
3,steward_relent@7ed1acc,steward_relent,7ed1acc,5214,3702,17,1495,0.7116,1.017534,176.8,1.017534,-0.240084,-0.51119,0.0,-0.0,1,2
4,steward_hardened_reinforced@366cd1b,steward_hardened_reinforced,366cd1b,5178,3670,17,1491,0.7104,1.015305,176.4,1.015305,-0.269585,-0.56751,0.0,-0.0,1,3
5,njord@f66a427,njord,f66a427,5214,3699,18,1497,0.7112,1.013655,176.1,1.013655,-0.235655,-0.627641,0.349453,0.0,1,4
6,steward_hardened_reinforced@f61245f,steward_hardened_reinforced,f61245f,5178,3641,37,1500,0.7067,1.012344,175.9,1.012344,-0.124242,-0.545928,0.0,-0.122237,12,-6
7,freyr@c2c0d3d,freyr,c2c0d3d,5214,3700,16,1498,0.7112,1.009621,175.4,1.009621,-0.259476,-0.629599,0.0,-0.007777,7,0
8,steward_hardened_reinforced@a994296,steward_hardened_reinforced,a994296,5178,3653,23,1502,0.7077,1.00649,174.8,1.00649,-0.18866,-0.586612,0.0,-0.067663,10,-2
9,steward_hardened_reinforced@04300bf,steward_hardened_reinforced,04300bf,5178,3639,37,1502,0.7064,1.006087,174.8,1.006087,-0.154122,-0.566112,0.0,-0.077942,11,-2
10,steward_hardened_reinforced@f1f2bda,steward_hardened_reinforced,f1f2bda,5178,3661,17,1500,0.7087,1.001911,174.0,1.001911,-0.286633,-0.663113,0.0,-0.0,1,9
11,vali@7bc75e8,vali,7bc75e8,5214,3658,17,1539,0.7032,0.970432,168.6,0.970432,-0.281817,-0.637278,0.0,-0.059719,9,2
12,ullr@7d1ab4e,ullr,7d1ab4e,5214,3653,18,1543,0.7023,0.967515,168.1,0.967515,-0.263946,-0.65274,0.0,-0.023314,8,4
13,gefjon@f66a427,gefjon,f66a427,5214,3579,23,1612,0.6886,0.938167,163.0,0.938167,0.012571,0.011818,0.260161,0.0,1,12
14,skadi@6a2af02,skadi,6a2af02,5178,3449,48,1681,0.6707,0.894763,155.4,0.894763,0.457459,-0.238272,0.0,-0.185291,13,1
15,skadi@821d792,skadi,821d792,5178,3416,62,1700,0.6657,0.870808,151.3,0.870808,0.358102,-0.11003,0.0,-0.263731,15,0
16,skadi@aad5f44,skadi,aad5f44,5178,3406,65,1707,0.6641,0.868222,150.8,0.868222,0.396202,-0.093658,0.0,-0.324764,16,0
17,steward_hardened_reinforced@672ee02,steward_hardened_reinforced,672ee02,5178,3368,45,1765,0.6548,0.762177,132.4,0.762177,-0.119323,-0.521037,0.0,-0.381179,17,0
18,skadi@1e4eddf,skadi,1e4eddf,5178,3310,58,1810,0.6448,0.748594,130.0,0.748594,0.324696,-0.303941,0.0,-0.52907,21,-3
19,vidar@8b87da5,vidar,8b87da5,5178,3234,40,1904,0.6284,0.705431,122.5,0.705431,0.515438,-0.088088,0.0,-0.521148,20,-1
20,vidar@561800a,vidar,561800a,5178,3196,58,1924,0.6228,0.672801,116.9,0.672801,0.487404,-0.11904,0.0,-0.57722,24,-4
21,vidar_r2@c8b850e,vidar_r2,c8b850e,5178,3233,41,1904,0.6283,0.666543,115.8,0.666543,0.300863,-0.221167,0.0,-0.402162,18,3
22,vidar_r3@c8b850e,vidar_r3,c8b850e,5178,3232,40,1906,0.628,0.661786,115.0,0.661786,0.277975,-0.248784,0.0,-0.402162,18,4
23,vidar@ee47958,vidar,ee47958,5178,3195,58,1925,0.6226,0.659889,114.6,0.659889,0.410963,-0.127676,0.0,-0.57722,24,-1
24,vidar_r1@c8b850e,vidar_r1,c8b850e,5178,3177,59,1942,0.6193,0.640174,111.2,0.640174,0.415848,-0.196566,0.0,-0.626333,28,-4
25,vidar_noring@1b7a73a,vidar_noring,1b7a73a,5178,2955,25,2198,0.5731,0.433042,75.2,0.433042,0.333,0.001389,0.0,-0.638635,29,-4
26,steward_hardened_reinforced@deba9ec,steward_hardened_reinforced,deba9ec,5178,2964,42,2172,0.5765,0.408837,71.0,0.408837,-0.167356,-0.476166,0.0,-0.583667,26,0
