rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,spar_sentinel@213b430,spar_sentinel,213b430,7194,5409,8,1777,0.7524,1.279463,222.3,1.279463,-0.093329,-0.444655,0.0,-0.12085,10,-9
2,freyja@6a8a5f7,freyja,6a8a5f7,7194,5370,14,1810,0.7474,1.233578,214.3,1.233578,-0.142532,-0.652135,0.235293,0.0,1,1
3,vili@1a0c1ad,vili,1a0c1ad,7194,5348,13,1833,0.7443,1.21975,211.9,1.21975,-0.138767,-0.690384,0.0,-0.057285,9,-6
4,hlin@6b5d86e,hlin,6b5d86e,7194,5185,6,2003,0.7212,1.107262,192.4,1.107262,-0.256261,0.117602,0.0,-0.027496,6,-2
5,frigg@55df097,frigg,55df097,7194,5186,6,2002,0.7213,1.105039,192.0,1.105039,-0.26291,0.091095,0.0,-0.027496,6,-1
6,syn@5bf798e,syn,5bf798e,7190,5105,6,2079,0.7104,1.073119,186.4,1.073119,0.031072,-0.163429,0.019425,0.0,1,5
7,lofn@c8d0165,lofn,c8d0165,7193,5148,6,2039,0.7161,1.067301,185.4,1.067301,-0.372591,0.115481,0.542374,-0.0,1,6
8,nanna@55df097,nanna,55df097,7191,5111,6,2074,0.7112,1.040061,180.7,1.040061,-0.36138,0.105883,0.0,-0.028215,8,0
9,bil@6b5d86e,bil,6b5d86e,7194,5086,6,2102,0.7074,1.021621,177.5,1.021621,-0.352741,0.160853,0.173636,-0.0,1,8
10,snotra_h@4437c29,snotra_h,4437c29,7194,4964,7,2223,0.6905,0.936797,162.7,0.936797,-0.172977,-0.501514,0.0,-0.340146,15,-5
11,snotra@34b0ce8,snotra,34b0ce8,7194,4937,5,2252,0.6866,0.916387,159.2,0.916387,-0.183706,-0.548343,0.0,-0.371118,18,-7
12,hoenir@5907a3b,hoenir,5907a3b,7194,4904,9,2281,0.6823,0.895389,155.5,0.895389,-0.420066,-0.310863,0.0,-0.286223,11,1
13,gefn@46ac5e6,gefn,46ac5e6,7194,4855,6,2333,0.6753,0.862118,149.8,0.862118,-0.099144,-0.388516,0.0,-0.407035,21,-8
14,vor@c32539f,vor,c32539f,7194,4854,1,2339,0.6748,0.861969,149.7,0.861969,-0.051504,-0.393907,0.0,-0.436574,22,-8
