rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,vanguard_oracle@fdc1e1f,vanguard_oracle,fdc1e1f,2394,1936,0,458,0.8087,2.262932,393.1,2.262932,0.634531,0.409691,0.0,-0.376478,2,-1
2,vanguard@818f3b4,vanguard,818f3b4,2394,1884,0,510,0.787,2.166998,376.4,2.166998,0.380421,0.507002,0.0,-0.473784,4,-2
3,vanguard@9932bec,vanguard,9932bec,2394,1861,0,533,0.7774,2.158309,374.9,2.158309,0.413971,0.680518,0.0,-0.675755,9,-6
4,vanguard_oracle@75591b7,vanguard_oracle,75591b7,2394,1901,0,493,0.7941,2.154152,374.2,2.154152,0.681471,0.448518,0.0,-0.376478,3,1
5,vanguard@26e6792,vanguard,26e6792,2394,1792,0,602,0.7485,2.032934,353.2,2.032934,0.517646,0.89584,0.0,-1.007641,21,-16
6,vanguard@259c188,vanguard,259c188,2394,1747,0,647,0.7297,1.964753,341.3,1.964753,0.271856,0.981115,0.0,-1.007641,22,-16
7,undertow_oracle@fdc1e1f,undertow_oracle,fdc1e1f,2394,1792,0,602,0.7485,1.938309,336.7,1.938309,0.386209,0.637272,0.0,-0.781701,16,-9
8,undertow@fdc1e1f,undertow,fdc1e1f,2394,1762,0,632,0.736,1.933534,335.9,1.933534,0.137625,0.786152,0.0,-0.675755,10,-2
9,undertow_oracle@75591b7,undertow_oracle,75591b7,2394,1802,0,592,0.7527,1.930851,335.4,1.930851,0.446027,0.570216,0.0,-0.781701,17,-8
10,undertow@da3fd8a,undertow,da3fd8a,2394,1757,0,637,0.7339,1.885015,327.5,1.885015,0.124311,0.688483,0.0,-0.675755,11,-1
11,tempest_oracle_ferry@7196487,tempest_oracle_ferry,7196487,2394,1969,0,425,0.8225,1.857192,322.6,1.857192,0.651468,-1.146602,1.0,0.0,1,10
12,undertow_1ac7ac4@da3fd8a,undertow_1ac7ac4,da3fd8a,2394,1739,0,655,0.7264,1.838113,319.3,1.838113,0.107948,0.713116,0.0,-0.675755,12,0
13,v233_g@9713344,v233_g,9713344,2394,1644,0,750,0.6867,1.777394,308.8,1.777394,-0.090969,1.026577,0.0,-0.781701,18,-5
14,vanguard@da3fd8a,vanguard,da3fd8a,2394,1652,0,742,0.6901,1.755405,304.9,1.755405,0.209894,1.113109,0.0,-1.129865,24,-10
15,tempest_ferry@26b5aa1,tempest_ferry,26b5aa1,2394,1878,2,514,0.7849,1.688205,293.3,1.688205,0.638758,-0.842006,0.0,-0.573346,5,10
16,v233_f@9713344,v233_f,9713344,2394,1585,0,809,0.6621,1.635969,284.2,1.635969,-0.221304,1.104108,0.0,-1.129865,25,-9
17,tempest_frontier@fdc1e1f,tempest_frontier,fdc1e1f,2394,1843,3,548,0.7705,1.631649,283.4,1.631649,0.790538,-0.69887,0.0,-0.573346,6,11
18,tempest_outer@fdc1e1f,tempest_outer,fdc1e1f,2394,1828,1,565,0.7638,1.615429,280.6,1.615429,0.59897,-0.668784,0.0,-0.573346,7,11
19,tempest_blindfire@fdc1e1f,tempest_blindfire,fdc1e1f,2394,1823,1,570,0.7617,1.605802,279.0,1.605802,0.753015,-0.668471,0.0,-0.675755,13,6
20,tempest_fast@eb1f0f3,tempest_fast,eb1f0f3,2394,1819,1,574,0.76,1.599193,277.8,1.599193,0.741163,-0.657025,0.0,-0.675755,14,6
21,tempest@da3fd8a,tempest,da3fd8a,2394,1809,1,584,0.7558,1.5824,274.9,1.5824,0.7124,-0.633752,0.0,-0.675755,15,6
22,tempest_picket@fdc1e1f,tempest_picket,fdc1e1f,2394,1824,3,567,0.7625,1.545945,268.6,1.545945,0.784201,-0.79292,0.0,-0.573346,8,14
23,undertow@9713344,undertow,9713344,2394,1620,0,774,0.6767,1.543599,268.2,1.543599,0.137556,0.809265,0.0,-1.007641,23,0
24,mistral_fast@26b5aa1,mistral_fast,26b5aa1,2394,1740,2,652,0.7272,1.462868,254.1,1.462868,0.915855,-0.290888,0.0,-1.72551,28,-4
25,mistral@ba943b9,mistral,ba943b9,2394,1735,2,657,0.7251,1.454543,252.7,1.454543,0.893508,-0.280764,0.0,-1.72551,29,-4
26,v233_e@9713344,v233_e,9713344,2394,1465,0,929,0.6119,1.029208,178.8,1.029208,0.078437,0.764227,0.0,-1.129865,26,0
