rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,vanguard_oracle@fdc1e1f,vanguard_oracle,fdc1e1f,2562,2042,0,520,0.797,1.835564,318.9,1.835564,-0.533066,0.769003,0.0,-0.188506,14,-13
2,vanguard_oracle@75591b7,vanguard_oracle,75591b7,2646,2062,0,584,0.7793,1.770731,307.6,1.770731,-0.483536,0.814306,0.0,-0.188506,15,-13
3,vanguard@818f3b4,vanguard,818f3b4,2604,2008,0,596,0.7711,1.756252,305.1,1.756252,-0.491452,0.625732,0.0,-0.237229,16,-13
4,vanguard@9932bec,vanguard,9932bec,2730,2042,0,688,0.748,1.741325,302.5,1.741325,-0.665548,0.665954,0.0,-0.451137,29,-25
5,vanguard@c407e79,vanguard,c407e79,2562,1880,0,682,0.7338,1.629447,283.1,1.629447,-0.82147,0.686379,0.0,-0.672704,34,-29
6,undertow@da3fd8a,undertow,da3fd8a,3024,2117,0,907,0.7001,1.619299,281.3,1.619299,-0.670144,-0.118802,0.0,-0.451137,28,-22
7,undertow_1ac7ac4@da3fd8a,undertow_1ac7ac4,da3fd8a,3024,2093,0,931,0.6921,1.574357,273.5,1.574357,-0.674642,-0.147717,0.0,-0.435649,26,-19
8,undertow_oracle@75591b7,undertow_oracle,75591b7,2646,1945,0,701,0.7351,1.567618,272.3,1.567618,-0.558991,0.661248,0.0,-0.391406,24,-16
9,undertow_oracle@fdc1e1f,undertow_oracle,fdc1e1f,2562,1881,0,681,0.7342,1.558124,270.7,1.558124,-0.621546,0.60018,0.0,-0.391406,25,-16
10,undertow@fdc1e1f,undertow,fdc1e1f,2562,1853,0,709,0.7233,1.557245,270.5,1.557245,-0.723179,0.466698,0.0,-0.338358,21,-11
11,undertow_adjacent@fdc1e1f,undertow_adjacent,fdc1e1f,2562,1853,0,709,0.7233,1.557245,270.5,1.557245,-0.723179,0.466698,0.0,-0.338358,20,-9
12,vanguard@259c188,vanguard,259c188,2730,1899,0,831,0.6956,1.550034,269.3,1.550034,-0.913279,0.520658,0.0,-0.672704,35,-23
13,tempest_oracle_ferry@7196487,tempest_oracle_ferry,7196487,2688,2160,0,528,0.8036,1.546476,268.7,1.546476,0.635659,0.924209,0.165356,0.0,5,8
14,undertow_df5e698@da3fd8a,undertow_df5e698,da3fd8a,1848,1551,0,297,0.8393,1.54244,267.9,1.54244,-0.503641,-0.001519,0.166375,0.0,1,13
15,tempest_oracle_guarded@fdc1e1f,tempest_oracle_guarded,fdc1e1f,2562,2081,0,481,0.8123,1.524805,264.9,1.524805,0.608283,0.886203,0.167852,0.0,4,11
16,tempest_oracle_ferry@fdc1e1f,tempest_oracle_ferry,fdc1e1f,2562,2081,0,481,0.8123,1.524805,264.9,1.524805,0.608283,0.886203,0.167503,0.0,3,13
17,vanguard@17ad456,vanguard,17ad456,2142,1699,0,443,0.7932,1.523016,264.6,1.523016,-0.574114,0.676726,0.0,-0.157414,11,6
18,vanguard@9713344,vanguard,9713344,1848,1486,0,362,0.8041,1.508912,262.1,1.508912,-0.603687,-0.163683,0.0,-0.062636,8,10
19,v233_h@9713344,v233_h,9713344,1848,1486,0,362,0.8041,1.508912,262.1,1.508912,-0.603687,-0.163683,0.0,-0.062636,9,10
20,vanguard@ba943b9,vanguard,ba943b9,1848,1486,0,362,0.8041,1.508912,262.1,1.508912,-0.603687,-0.163683,0.0,-0.062636,7,13
21,vanguard_1e88ae8@da3fd8a,vanguard_1e88ae8,da3fd8a,1848,1486,0,362,0.8041,1.508912,262.1,1.508912,-0.603687,-0.163683,0.0,-0.062636,10,11
22,vanguard@da3fd8a,vanguard,da3fd8a,2982,1964,0,1018,0.6586,1.494898,259.7,1.494898,-0.947363,-0.245085,0.0,-0.816938,40,-18
23,v233_g@9713344,v233_g,9713344,3024,1943,0,1081,0.6425,1.470132,255.4,1.470132,-0.842713,-0.480278,0.0,-0.584502,32,-9
24,vanguard@26e6792,vanguard,26e6792,2100,1604,0,496,0.7638,1.46124,253.8,1.46124,-0.791143,0.647232,0.0,-0.168168,12,12
