bot_id,bot_name,bot_commit,status,matches_planned,matches_completed,matches_reported,samples,min_turn_us,p25_turn_us,p50_turn_us,p75_turn_us,max_turn_us,timeouts,bot_exceptions,close_threshold_us,limit_us
var@1a4b18c,var,1a4b18c,pass,33,33,33,5800,24,61,225,1706,7700,0,0,9000,10000
