rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,forseti@37dc858,forseti,37dc858,5412,3926,8,1478,0.7262,1.106013,192.1,1.106013,0.819417,-0.128273,0.0,-0.01495,8,-7
2,magni@3677a66,magni,3677a66,5412,3921,8,1483,0.7252,1.098447,190.8,1.098447,0.832865,-0.119112,0.249888,0.0,1,1
3,hodr@ea88247,hodr,ea88247,5412,3923,8,1481,0.7256,1.097737,190.7,1.097737,0.846131,-0.150711,0.0,-0.01495,8,-5
4,mimir@cfc1ec4,mimir,cfc1ec4,5412,3835,8,1569,0.7093,1.007677,175.1,1.007677,0.686487,-0.207859,0.249888,0.0,1,3
5,steward_hardened_reinforced@c04e46e,steward_hardened_reinforced,c04e46e,5376,3777,19,1580,0.7043,1.004456,174.5,1.004456,0.550737,0.01425,0.0,-0.13471,16,-11
6,steward_relent@7ed1acc,steward_relent,7ed1acc,5412,3804,17,1591,0.7045,0.982914,170.7,0.982914,0.494075,-0.179963,0.125292,0.0,1,5
7,steward_hardened_reinforced@366cd1b,steward_hardened_reinforced,366cd1b,5376,3772,17,1587,0.7032,0.980766,170.4,0.980766,0.556556,-0.200382,0.12479,0.0,1,6
8,steward_hardened_reinforced@f61245f,steward_hardened_reinforced,f61245f,5376,3740,37,1599,0.6991,0.975753,169.5,0.975753,0.506887,-0.066794,0.0,-0.052293,12,-4
9,freyr@c2c0d3d,freyr,c2c0d3d,5412,3802,16,1594,0.704,0.975287,169.4,0.975287,0.611483,-0.184714,0.125188,0.0,1,8
10,njord@f66a427,njord,f66a427,5412,3794,18,1600,0.7027,0.974138,169.2,0.974138,0.6161,-0.144712,0.0,-0.029873,11,-1
11,steward_hardened_reinforced@04300bf,steward_hardened_reinforced,04300bf,5376,3738,37,1601,0.6988,0.969722,168.5,0.969722,0.527652,-0.092647,0.0,-0.007471,7,4
