rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
1,vigil@18b749d,vigil,18b749d,3738,3356,0,382,0.8978,2.814426,488.9,2.814426,-1.074629,-0.526152,0.0,-0.212556,5,-4
2,vigil@e22eda8,vigil,e22eda8,3738,3385,0,353,0.9056,2.786848,484.1,2.786848,-1.235168,-0.028561,0.000591,-4e-06,4,-2
3,ragnarok@79582fc,ragnarok,79582fc,3738,3390,0,348,0.9069,2.772559,481.6,2.772559,-1.271051,-0.124037,0.249046,-0.0,2,1
4,vigil@e267eeb,vigil,e267eeb,3738,3386,0,352,0.9058,2.765864,480.5,2.765864,-1.198848,-0.022946,0.501612,-0.0,2,2
5,tempest_reinforcements@38f9c23,tempest_reinforcements,38f9c23,3738,3313,0,425,0.8863,2.64714,459.9,2.64714,-1.002636,-0.346626,0.0,-0.359759,9,-4
6,vigil@1b5f3d1,vigil,1b5f3d1,3738,3286,0,452,0.8791,2.605753,452.7,2.605753,-0.995627,-0.242761,0.0,-0.313873,7,-1
7,vigil@bf9b3e3,vigil,bf9b3e3,3738,3269,0,469,0.8745,2.514352,436.8,2.514352,-1.131087,-0.257229,0.0,-0.313873,7,0
8,vigil@60d5afa,vigil,60d5afa,3738,3221,0,517,0.8617,2.359835,409.9,2.359835,-1.121789,-0.319742,0.0,-0.597661,10,-2
9,ragnarok_fair@79582fc,ragnarok_fair,79582fc,3738,3027,0,711,0.8098,2.148217,373.2,2.148217,-0.299769,-0.256739,0.248751,1e-06,1,8
10,tempest_reinforcements@3d5ab38,tempest_reinforcements,3d5ab38,3738,2920,0,818,0.7812,2.020883,351.1,2.020883,-0.347089,-0.511638,0.0,-0.930121,14,-4
11,prospect@bf9b3e3,prospect,bf9b3e3,3738,2962,0,776,0.7924,2.005555,348.4,2.005555,-0.263501,-0.357815,0.0,-0.601739,11,0
12,prospect_rushonly@bf9b3e3,prospect_rushonly,bf9b3e3,3738,2908,0,830,0.778,2.003792,348.1,2.003792,-0.045723,-0.6256,0.0,-0.881283,12,0
13,tempest_reinforcements@65ddc55,tempest_reinforcements,65ddc55,3738,2894,0,844,0.7742,1.941614,337.3,1.941614,-0.397515,-0.474634,0.0,-0.923608,13,0
14,janus@8a1e7a1,janus,8a1e7a1,3738,2834,0,904,0.7582,1.893429,328.9,1.893429,0.127051,-0.575767,0.0,-1.113727,15,-1
15,vanguard_oracle@902be71,vanguard_oracle,902be71,3738,2626,0,1112,0.7025,1.607036,279.2,1.607036,0.244631,-0.755313,0.0,-1.962647,30,-15
16,vigil_reinforcements@60d5afa,vigil_reinforcements,60d5afa,3738,2950,0,788,0.7892,1.461225,253.8,1.461225,-1.749222,0.159449,0.0,-0.288017,6,10
17,vanguard_oracle@fdc1e1f,vanguard_oracle,fdc1e1f,3738,2531,0,1207,0.6771,1.450038,251.9,1.450038,0.382,-0.893759,0.0,-2.032761,33,-16
18,tempest_reinforcements@025dd51,tempest_reinforcements,025dd51,3738,2599,0,1139,0.6953,1.446449,251.3,1.446449,0.044101,-0.257547,0.0,-1.359326,17,1
19,tempest_reinforcements@51ad530,tempest_reinforcements,51ad530,3738,2598,0,1140,0.695,1.442433,250.6,1.442433,0.037351,-0.256098,0.0,-1.359326,17,2
20,vanguard_oracle@75591b7,vanguard_oracle,75591b7,3738,2493,0,1245,0.6669,1.404804,244.0,1.404804,0.451275,-0.876049,0.0,-2.350687,41,-21
21,tempest_reinforcements@e1dc316,tempest_reinforcements,e1dc316,3738,2617,0,1121,0.7001,1.390024,241.5,1.390024,-0.133768,-0.44725,0.0,-1.95391,29,-8
22,tempest_reinforcements@edf93ad,tempest_reinforcements,edf93ad,3738,2593,0,1145,0.6937,1.378172,239.4,1.378172,-0.077472,-0.193521,0.0,-1.336069,16,6
23,vanguard@9932bec,vanguard,9932bec,3738,2407,0,1331,0.6439,1.372515,238.4,1.372515,0.807802,-0.854457,0.0,-2.224194,35,-12
24,vanguard@818f3b4,vanguard,818f3b4,3738,2411,0,1327,0.645,1.328632,230.8,1.328632,0.712464,-0.878664,0.0,-2.392472,44,-20
25,gobbleglitch@e808e1d,gobbleglitch,e808e1d,3738,2687,3,1048,0.7192,1.327767,230.7,1.327767,-0.659525,-0.556462,0.0,-2.588742,48,-23
26,vanguard@c407e79,vanguard,c407e79,3738,2339,0,1399,0.6257,1.307463,227.1,1.307463,0.904023,-0.756676,0.0,-1.908626,27,-1
27,tempest_oracle_ferry@fdc1e1f,tempest_oracle_ferry,fdc1e1f,3738,2633,0,1105,0.7044,1.232888,214.2,1.232888,-0.718879,-0.281869,0.0,-1.494804,19,8
